date	html	pdf	abstract	epdf
2012-01-01	8	1	4	0
2012-02-01	10	1	8	0
2012-03-01	11	4	4	0
2012-04-01	19	10	6	0
2012-05-01	23	6	7	0
2012-06-01	8	3	8	0
2012-07-01	10	6	8	0
2012-08-01	14	1	8	0
2012-09-01	21	8	7	0
2012-10-01	22	5	4	0
2012-11-01	20	3	8	0
2012-12-01	13	0	8	0
2013-01-01	8	2	9	0
2013-02-01	9	10	10	0
2013-03-01	29	2	14	0
2013-04-01	25	7	4	0
2013-05-01	39	3	8	0
2013-06-01	10	19	5	0
2013-07-01	12	7	6	0
2013-08-01	17	5	6	0
2013-09-01	29	4	0	0
2013-10-01	19	3	0	0
2013-11-01	24	5	2	0
2013-12-01	20	13	2	0
2014-01-01	14	8	2	0
2014-02-01	19	13	1	0
2014-03-01	24	8	3	0
2014-04-01	16	3	3	0
2014-05-01	20	6	1	0
2014-06-01	19	7	1	0
2014-07-01	37	7	15	0
2014-08-01	25	15	4	0
2014-09-01	29	13	3	0
2014-10-01	19	6	2	0
2014-11-01	9	5	2	0
2014-12-01	13	6	1	0
2015-01-01	21	1	1	0
2015-02-01	5	2	1	0
2015-03-01	18	8	1	0
2015-04-01	19	10	5	0
2015-05-01	2	2	4	0
2015-06-01	9	11	3	1
2015-07-01	8	3	2	0
2015-08-01	4	3	1	0
2015-09-01	15	1	0	0
2015-10-01	26	6	3	0
2015-11-01	16	7	1	0
2015-12-01	16	1	2	0
2016-01-01	13	4	2	0
2016-02-01	12	3	2	0
2016-03-01	9	1	2	0
2016-04-01	15	7	4	0
