date	html	pdf	abstract	epdf
2012-01-01	17	12	2	0
2012-02-01	36	16	5	0
2012-03-01	48	44	5	0
2012-04-01	42	31	2	0
2012-05-01	38	33	2	0
2012-06-01	41	22	3	0
2012-07-01	27	16	11	0
2012-08-01	40	30	2	0
2012-09-01	50	22	5	0
2012-10-01	30	20	4	0
2012-11-01	37	23	8	0
2012-12-01	26	12	6	0
2013-01-01	16	15	12	0
2013-02-01	16	24	8	0
2013-03-01	40	21	11	0
2013-04-01	57	29	6	0
2013-05-01	40	22	5	0
2013-06-01	36	25	6	0
2013-07-01	28	14	5	0
2013-08-01	31	26	4	0
2013-09-01	24	25	2	0
2013-10-01	37	26	0	0
2013-11-01	28	22	2	0
2013-12-01	20	14	1	0
2014-01-01	11	9	2	0
2014-02-01	30	21	2	0
2014-03-01	17	22	1	0
2014-04-01	41	13	1	0
2014-05-01	38	13	1	0
2014-06-01	21	10	2	0
2014-07-01	27	2	13	0
2014-08-01	25	3	2	0
2014-09-01	17	1	1	0
2014-10-01	20	2	1	0
2014-11-01	27	3	2	0
2014-12-01	21	2	4	0
2015-01-01	32	2	6	0
2015-02-01	22	3	5	0
2015-03-01	32	44	6	0
2015-04-01	25	0	6	0
2015-05-01	19	3	12	0
2015-06-01	24	5	5	0
2015-07-01	8	1	3	0
2015-08-01	11	2	4	0
2015-09-01	13	6	4	0
2015-10-01	39	11	4	0
2015-11-01	27	9	6	0
2015-12-01	29	3	4	0
2016-01-01	22	10	3	0
2016-02-01	20	4	3	0
2016-03-01	17	8	0	0
2016-04-01	33	9	3	0
