date	html	pdf	abstract	epdf
2012-01-01	42	8	4	0
2012-02-01	24	3	2	0
2012-03-01	59	9	3	0
2012-04-01	41	14	3	0
2012-05-01	74	11	3	0
2012-06-01	66	7	1	0
2012-07-01	42	8	1	0
2012-08-01	58	6	2	0
2012-09-01	59	25	0	0
2012-10-01	57	5	1	0
2012-11-01	54	5	3	0
2012-12-01	33	8	4	0
2013-01-01	24	4	3	0
2013-02-01	32	8	2	0
2013-03-01	48	11	3	0
2013-04-01	63	5	4	0
2013-05-01	50	3	7	0
2013-06-01	40	7	4	0
2013-07-01	34	9	2	0
2013-08-01	33	3	1	0
2013-09-01	37	2	0	0
2013-10-01	57	11	0	0
2013-11-01	56	14	1	0
2013-12-01	28	7	0	0
2014-01-01	21	5	2	0
2014-02-01	26	11	0	0
2014-03-01	35	8	2	0
2014-04-01	39	9	5	0
2014-05-01	43	9	3	0
2014-06-01	35	2	0	0
2014-07-01	64	14	12	0
2014-08-01	23	11	3	0
2014-09-01	35	2	1	0
2014-10-01	45	9	1	0
2014-11-01	36	3	2	0
2014-12-01	28	2	2	0
2015-01-01	41	3	2	0
2015-02-01	17	2	4	0
2015-03-01	24	2	1	0
2015-04-01	44	6	0	0
2015-05-01	36	13	6	0
2015-06-01	28	3	2	3
2015-07-01	39	3	4	0
2015-08-01	22	10	1	0
2015-09-01	27	5	0	0
2015-10-01	48	6	1	0
2015-11-01	32	8	3	0
2015-12-01	30	1	0	1
2016-01-01	32	6	5	0
2016-02-01	20	5	0	0
2016-03-01	23	6	0	0
2016-04-01	28	6	1	0
