date	html	pdf	abstract	epdf
2012-01-01	24	18	9	0
2012-02-01	29	19	5	0
2012-03-01	41	29	4	0
2012-04-01	36	25	4	0
2012-05-01	44	22	2	0
2012-06-01	23	27	1	0
2012-07-01	29	16	6	0
2012-08-01	35	19	2	0
2012-09-01	56	28	1	0
2012-10-01	73	32	2	0
2012-11-01	110	38	2	0
2012-12-01	45	35	4	0
2013-01-01	49	23	1	0
2013-02-01	63	28	3	0
2013-03-01	132	36	4	0
2013-04-01	144	27	4	0
2013-05-01	110	27	1	0
2013-06-01	97	18	8	0
2013-07-01	79	28	2	0
2013-08-01	53	29	4	0
2013-09-01	62	39	0	0
2013-10-01	100	44	0	0
2013-11-01	122	77	3	0
2013-12-01	76	23	1	0
2014-01-01	47	30	3	0
2014-02-01	61	30	1	0
2014-03-01	55	42	2	0
2014-04-01	59	29	3	0
2014-05-01	71	51	1	0
2014-06-01	51	22	2	0
2014-07-01	46	37	10	0
2014-08-01	31	22	1	0
2014-09-01	68	34	1	0
2014-10-01	64	30	1	0
2014-11-01	103	40	1	0
2014-12-01	56	27	2	0
2015-01-01	56	11	2	0
2015-02-01	49	15	0	0
2015-03-01	60	29	0	0
2015-04-01	69	27	0	0
2015-05-01	141	66	4	2
2015-06-01	116	49	1	11
2015-07-01	98	37	0	2
2015-08-01	71	26	0	0
2015-09-01	76	51	0	0
2015-10-01	88	39	1	1
2015-11-01	79	38	3	0
2015-12-01	70	36	0	0
2016-01-01	64	32	1	0
2016-02-01	88	31	2	0
2016-03-01	47	29	1	0
2016-04-01	49	31	1	0
