date	html	pdf	abstract	epdf
2012-01-01	22	4	0	0
2012-02-01	22	5	1	0
2012-03-01	19	3	0	0
2012-04-01	53	7	0	0
2012-05-01	22	8	2	0
2012-06-01	36	14	0	0
2012-07-01	19	2	0	0
2012-08-01	14	6	0	0
2012-09-01	36	2	1	0
2012-10-01	25	5	1	0
2012-11-01	19	1	1	0
2012-12-01	20	5	2	0
2013-01-01	48	6	2	0
2013-02-01	29	4	2	0
2013-03-01	51	4	2	0
2013-04-01	71	9	1	0
2013-05-01	74	4	1	0
2013-06-01	39	5	1	0
2013-07-01	26	3	1	0
2013-08-01	33	4	2	0
2013-09-01	32	5	0	0
2013-10-01	33	11	0	0
2013-11-01	60	1	2	0
2013-12-01	26	8	0	0
2014-01-01	19	1	2	0
2014-02-01	30	7	0	0
2014-03-01	47	17	2	0
2014-04-01	29	5	1	0
2014-05-01	47	9	1	0
2014-06-01	55	9	2	0
2014-07-01	63	18	9	0
2014-08-01	52	6	2	0
2014-09-01	34	12	2	0
2014-10-01	48	6	1	0
2014-11-01	47	6	1	0
2014-12-01	32	9	6	0
2015-01-01	47	6	4	0
2015-02-01	38	2	3	0
2015-03-01	48	10	3	0
2015-04-01	58	9	7	0
2015-05-01	70	8	6	1
2015-06-01	56	9	3	2
2015-07-01	40	14	0	0
2015-08-01	35	9	0	0
2015-09-01	30	7	1	0
2015-10-01	40	2	1	0
2015-11-01	39	3	5	0
2015-12-01	39	2	0	0
2016-01-01	19	4	1	0
2016-02-01	22	4	0	0
2016-03-01	33	6	5	0
2016-04-01	39	7	2	0
