date	html	pdf	abstract	epdf
2012-08-01	31	23	7	0
2012-09-01	21	11	5	0
2012-10-01	45	19	1	0
2012-11-01	28	10	1	0
2012-12-01	14	3	5	0
2013-01-01	20	35	5	0
2013-02-01	14	1	3	0
2013-03-01	36	15	2	0
2013-04-01	40	4	2	0
2013-05-01	41	8	3	0
2013-06-01	22	5	2	0
2013-07-01	23	11	2	0
2013-08-01	21	3	4	0
2013-09-01	27	0	1	0
2013-10-01	31	7	1	0
2013-11-01	31	10	3	0
2013-12-01	19	7	0	0
2014-01-01	15	4	2	0
2014-02-01	23	11	0	0
2014-03-01	24	6	3	0
2014-04-01	19	7	6	0
2014-05-01	25	12	3	0
2014-06-01	28	12	1	0
2014-07-01	30	8	8	0
2014-08-01	11	9	5	0
2014-09-01	23	13	2	0
2014-10-01	19	5	1	0
2014-11-01	12	7	2	0
2014-12-01	19	10	2	0
2015-01-01	21	1	7	0
2015-02-01	11	2	4	0
2015-03-01	19	3	4	0
2015-04-01	31	3	5	0
2015-05-01	22	6	7	1
2015-06-01	21	9	3	2
2015-07-01	19	6	3	0
2015-08-01	18	10	0	0
2015-09-01	11	13	0	0
2015-10-01	21	10	3	0
2015-11-01	23	14	2	0
2015-12-01	16	2	1	0
2016-01-01	14	10	3	0
2016-02-01	12	5	0	0
2016-03-01	21	6	1	0
2016-04-01	24	15	1	0
