date	html	pdf	abstract	epdf
2011-12-01	2	2	0	0
2012-01-01	26	5	1	0
2012-02-01	31	2	2	0
2012-03-01	51	3	0	0
2012-04-01	58	7	1	0
2012-05-01	83	9	2	0
2012-06-01	43	7	0	0
2012-07-01	36	8	2	0
2012-08-01	53	11	1	0
2012-09-01	39	16	2	0
2012-10-01	67	44	0	0
2012-11-01	45	32	1	0
2012-12-01	19	17	2	0
2013-01-01	35	24	3	0
2013-02-01	34	43	1	0
2013-03-01	50	34	1	0
2013-04-01	50	34	2	0
2013-05-01	48	34	1	0
2013-06-01	22	26	2	0
2013-07-01	15	29	1	0
2013-08-01	24	23	2	0
2013-09-01	29	38	3	0
2013-10-01	45	46	0	0
2013-11-01	46	42	1	0
2013-12-01	30	17	1	0
2014-01-01	24	25	2	0
2014-02-01	34	19	2	0
2014-03-01	27	7	2	0
2014-04-01	41	4	1	0
2014-05-01	39	18	1	0
2014-06-01	26	28	1	0
2014-07-01	33	27	12	0
2014-08-01	17	16	1	0
2014-09-01	20	26	1	0
2014-10-01	30	31	1	0
2014-11-01	32	28	0	0
2014-12-01	16	14	3	0
2015-01-01	28	15	2	0
2015-02-01	21	16	1	0
2015-03-01	34	29	1	0
2015-04-01	30	28	0	0
2015-05-01	34	31	4	0
2015-06-01	37	33	1	2
2015-07-01	30	20	1	1
2015-08-01	25	31	2	0
2015-09-01	25	32	0	0
2015-10-01	30	27	3	0
2015-11-01	30	28	3	0
2015-12-01	26	24	0	0
2016-01-01	13	9	4	0
2016-02-01	18	6	1	0
2016-03-01	19	4	0	0
2016-04-01	30	12	0	0
