date	html	pdf	abstract	epdf
2012-01-01	58	96	5	0
2012-02-01	57	74	3	0
2012-03-01	80	111	3	0
2012-04-01	74	88	1	0
2012-05-01	64	109	2	0
2012-06-01	57	101	3	0
2012-07-01	45	74	1	0
2012-08-01	84	122	2	0
2012-09-01	67	89	1	0
2012-10-01	61	103	1	0
2012-11-01	72	117	2	0
2012-12-01	28	49	3	0
2013-01-01	48	58	2	0
2013-02-01	48	88	1	0
2013-03-01	96	148	6	0
2013-04-01	124	77	2	0
2013-05-01	80	114	2	0
2013-06-01	70	94	4	0
2013-07-01	41	76	2	0
2013-08-01	57	113	1	0
2013-09-01	58	108	0	0
2013-10-01	61	122	0	0
2013-11-01	45	92	1	0
2013-12-01	38	52	5	0
2014-01-01	54	83	3	0
2014-02-01	53	94	1	0
2014-03-01	53	83	2	0
2014-04-01	42	84	2	0
2014-05-01	71	131	2	0
2014-06-01	70	101	1	0
2014-07-01	63	98	8	0
2014-08-01	55	113	4	0
2014-09-01	61	127	1	0
2014-10-01	64	116	1	0
2014-11-01	86	136	2	0
2014-12-01	66	80	5	0
2015-01-01	59	76	8	0
2015-02-01	32	87	4	0
2015-03-01	47	92	3	0
2015-04-01	83	124	3	0
2015-05-01	60	115	8	1
2015-06-01	71	127	2	10
2015-07-01	61	116	1	0
2015-08-01	53	105	1	0
2015-09-01	37	90	2	0
2015-10-01	50	118	1	0
2015-11-01	55	105	3	0
2015-12-01	39	56	0	0
2016-01-01	34	88	1	0
2016-02-01	45	40	0	0
2016-03-01	54	45	2	0
2016-04-01	50	44	0	1
