date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	147	10	4	0
2012-02-01	85	6	0	0
2012-03-01	126	32	1	0
2012-04-01	81	25	2	0
2012-05-01	126	20	3	0
2012-06-01	94	9	4	0
2012-07-01	135	16	6	0
2012-08-01	96	23	3	0
2012-09-01	86	10	2	0
2012-10-01	114	10	2	0
2012-11-01	110	8	3	0
2012-12-01	54	4	2	0
2013-01-01	56	2	3	0
2013-02-01	32	14	3	0
2013-03-01	58	27	5	0
2013-04-01	55	15	1	0
2013-05-01	56	12	0	0
2013-06-01	41	17	5	0
2013-07-01	69	9	3	0
2013-08-01	46	14	3	0
2013-09-01	39	5	2	0
2013-10-01	65	9	2	0
2013-11-01	51	4	3	0
2013-12-01	42	6	3	0
2014-01-01	41	4	5	0
2014-02-01	36	20	1	0
2014-03-01	88	18	5	0
2014-04-01	61	7	3	0
2014-05-01	51	3	3	0
2014-06-01	40	10	2	0
2014-07-01	59	8	12	0
2014-08-01	54	7	3	0
2014-09-01	32	19	1	0
2014-10-01	54	9	2	0
2014-11-01	54	2	1	0
2014-12-01	47	3	2	0
2015-01-01	54	7	5	0
2015-02-01	42	6	2	0
2015-03-01	58	11	2	0
2015-04-01	45	2	0	0
2015-05-01	66	12	7	0
2015-06-01	67	13	3	0
2015-07-01	51	8	0	0
2015-08-01	40	4	0	0
2015-09-01	42	6	0	0
2015-10-01	46	9	1	0
2015-11-01	61	14	2	0
2015-12-01	39	8	1	0
2016-01-01	43	8	1	0
2016-02-01	40	8	1	0
2016-03-01	49	6	1	0
2016-04-01	43	7	0	0
