date	html	pdf	abstract	epdf
2012-01-01	19	1	1	0
2012-02-01	20	3	1	0
2012-03-01	14	8	2	0
2012-04-01	14	1	0	0
2012-05-01	28	9	1	0
2012-06-01	3	5	0	0
2012-07-01	15	7	1	0
2012-08-01	12	4	0	0
2012-09-01	12	7	2	0
2012-10-01	17	4	5	0
2012-11-01	12	5	2	0
2012-12-01	7	7	2	0
2013-01-01	12	10	2	0
2013-02-01	12	10	1	0
2013-03-01	12	4	1	0
2013-04-01	12	7	3	0
2013-05-01	30	4	2	0
2013-06-01	8	2	3	0
2013-07-01	50	10	4	0
2013-08-01	38	7	5	0
2013-09-01	10	11	1	0
2013-10-01	12	15	2	0
2013-11-01	21	6	2	0
2013-12-01	13	3	1	0
2014-01-01	6	2	2	0
2014-02-01	15	5	1	0
2014-03-01	12	6	2	0
2014-04-01	13	2	4	0
2014-05-01	20	4	2	0
2014-06-01	14	3	0	0
2014-07-01	36	2	19	0
2014-08-01	17	0	2	0
2014-09-01	12	1	2	0
2014-10-01	12	3	3	0
2014-11-01	11	1	0	0
2014-12-01	13	1	5	0
2015-01-01	36	5	3	0
2015-02-01	22	4	0	0
2015-03-01	18	1	0	0
2015-04-01	16	6	0	0
2015-05-01	18	5	7	1
2015-06-01	13	3	1	1
2015-07-01	14	5	0	0
2015-08-01	9	2	1	0
2015-09-01	13	1	0	0
2015-10-01	24	12	1	0
2015-11-01	19	6	1	0
2015-12-01	25	2	2	0
2016-01-01	18	9	1	0
2016-02-01	7	5	0	0
2016-03-01	15	4	0	0
2016-04-01	18	7	0	0
