date	html	pdf	abstract	epdf
2012-01-01	17	5	2	0
2012-02-01	14	2	4	0
2012-03-01	37	9	3	0
2012-04-01	47	9	1	0
2012-05-01	57	25	5	0
2012-06-01	34	24	3	0
2012-07-01	22	5	3	0
2012-08-01	17	17	3	0
2012-09-01	28	20	3	0
2012-10-01	37	22	2	0
2012-11-01	51	23	3	0
2012-12-01	28	6	4	0
2013-01-01	27	2	5	0
2013-02-01	27	2	1	0
2013-03-01	43	1	3	0
2013-04-01	84	10	3	0
2013-05-01	56	10	1	0
2013-06-01	43	1	4	0
2013-07-01	32	7	1	0
2013-08-01	25	1	4	0
2013-09-01	16	1	1	0
2013-10-01	28	10	0	0
2013-11-01	26	30	1	0
2013-12-01	28	13	1	0
2014-01-01	8	17	3	0
2014-02-01	18	12	1	0
2014-03-01	30	8	3	0
2014-04-01	44	1	2	0
2014-05-01	42	2	14	0
2014-06-01	32	1	3	0
2014-07-01	40	2	19	0
2014-08-01	19	2	6	0
2014-09-01	15	1	4	0
2014-10-01	19	5	3	0
2014-11-01	17	3	3	0
2014-12-01	10	2	5	0
2015-01-01	22	1	0	0
2015-02-01	5	0	4	0
2015-03-01	25	1	0	0
2015-04-01	17	2	0	0
2015-05-01	27	13	11	0
2015-06-01	23	8	2	3
2015-07-01	19	10	3	0
2015-08-01	15	3	1	0
2015-09-01	8	5	2	0
2015-10-01	21	3	3	0
2015-11-01	25	8	2	0
2015-12-01	24	2	1	0
2016-01-01	30	8	4	0
2016-02-01	11	4	1	0
2016-03-01	10	13	1	0
2016-04-01	17	9	1	0
