date	html	pdf	abstract	epdf
2011-12-01	0	1	0	0
2012-01-01	22	156	5	0
2012-02-01	12	227	1	0
2012-03-01	45	427	1	0
2012-04-01	68	354	0	0
2012-05-01	62	486	1	0
2012-06-01	48	362	1	0
2012-07-01	22	188	0	0
2012-08-01	37	260	0	0
2012-09-01	45	346	0	0
2012-10-01	37	436	0	0
2012-11-01	50	435	0	0
2012-12-01	24	192	3	0
2013-01-01	22	171	4	0
2013-02-01	39	259	1	0
2013-03-01	99	512	1	0
2013-04-01	51	541	1	0
2013-05-01	60	613	7	0
2013-06-01	30	483	3	0
2013-07-01	27	275	0	0
2013-08-01	30	491	2	0
2013-09-01	33	595	0	0
2013-10-01	45	679	1	0
2013-11-01	47	637	1	0
2013-12-01	18	236	4	0
2014-01-01	13	261	2	0
2014-02-01	22	396	0	0
2014-03-01	37	573	1	0
2014-04-01	53	470	2	0
2014-05-01	41	645	1	0
2014-06-01	33	419	1	0
2014-07-01	34	301	10	0
2014-08-01	33	571	2	0
2014-09-01	60	493	1	0
2014-10-01	21	536	2	0
2014-11-01	53	517	2	0
2014-12-01	20	227	5	0
2015-01-01	29	200	1	0
2015-02-01	18	215	2	0
2015-03-01	51	646	3	0
2015-04-01	37	581	4	0
2015-05-01	50	646	7	0
2015-06-01	32	600	1	2
2015-07-01	15	274	0	0
2015-08-01	23	436	0	0
2015-09-01	45	434	1	0
2015-10-01	24	375	1	0
2015-11-01	74	522	1	0
2015-12-01	21	184	0	0
2016-01-01	13	175	1	0
2016-02-01	21	93	0	0
2016-03-01	21	110	1	0
2016-04-01	36	176	0	0
