date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	32	74	3	0
2012-02-01	24	30	2	0
2012-03-01	34	35	2	0
2012-04-01	41	37	0	0
2012-05-01	26	34	1	0
2012-06-01	35	44	0	0
2012-07-01	36	46	4	0
2012-08-01	25	34	2	0
2012-09-01	22	30	4	0
2012-10-01	34	27	2	0
2012-11-01	28	33	5	0
2012-12-01	30	26	5	0
2013-01-01	33	9	4	0
2013-02-01	51	20	3	0
2013-03-01	72	9	2	0
2013-04-01	59	24	2	0
2013-05-01	57	21	1	0
2013-06-01	31	29	3	0
2013-07-01	26	15	2	0
2013-08-01	30	11	1	0
2013-09-01	42	10	0	0
2013-10-01	47	15	1	0
2013-11-01	65	18	1	0
2013-12-01	42	17	0	0
2014-01-01	29	9	2	0
2014-02-01	49	51	1	0
2014-03-01	55	17	1	0
2014-04-01	49	12	1	0
2014-05-01	47	15	1	0
2014-06-01	60	31	1	0
2014-07-01	62	22	15	0
2014-08-01	54	19	2	0
2014-09-01	41	12	1	0
2014-10-01	52	11	1	0
2014-11-01	37	11	0	0
2014-12-01	39	11	1	0
2015-01-01	50	10	2	0
2015-02-01	70	29	2	0
2015-03-01	49	15	2	0
2015-04-01	38	10	2	0
2015-05-01	47	6	8	1
2015-06-01	35	19	1	2
2015-07-01	36	8	0	0
2015-08-01	33	11	0	0
2015-09-01	35	11	0	0
2015-10-01	52	11	1	0
2015-11-01	51	12	1	0
2015-12-01	47	11	1	0
2016-01-01	49	10	4	0
2016-02-01	48	13	2	0
2016-03-01	52	13	1	0
2016-04-01	63	18	1	0
