date	html	pdf	abstract	epdf
2012-01-01	25	7	1	0
2012-02-01	16	10	2	0
2012-03-01	58	10	0	0
2012-04-01	16	3	0	0
2012-05-01	86	27	1	0
2012-06-01	46	11	1	0
2012-07-01	28	2	2	0
2012-08-01	40	10	0	0
2012-09-01	20	5	2	0
2012-10-01	26	14	0	0
2012-11-01	41	9	1	0
2012-12-01	17	11	6	0
2013-01-01	15	1	3	0
2013-02-01	47	8	3	0
2013-03-01	81	8	2	0
2013-04-01	67	6	3	0
2013-05-01	61	19	0	0
2013-06-01	56	3	1	0
2013-07-01	17	8	1	0
2013-08-01	54	8	1	0
2013-09-01	40	5	1	0
2013-10-01	46	3	0	0
2013-11-01	27	4	2	0
2013-12-01	28	10	0	0
2014-01-01	8	9	2	0
2014-02-01	14	12	0	0
2014-03-01	38	8	3	0
2014-04-01	49	22	3	0
2014-05-01	33	20	2	0
2014-06-01	46	4	0	0
2014-07-01	54	11	8	0
2014-08-01	29	5	1	0
2014-09-01	41	11	1	0
2014-10-01	38	32	1	0
2014-11-01	29	30	0	0
2014-12-01	13	25	3	0
2015-01-01	33	14	1	0
2015-02-01	19	21	0	0
2015-03-01	33	6	1	0
2015-04-01	33	6	0	0
2015-05-01	38	8	7	0
2015-06-01	57	18	2	1
2015-07-01	36	6	1	0
2015-08-01	35	10	0	0
2015-09-01	43	12	0	0
2015-10-01	31	13	2	0
2015-11-01	45	5	1	0
2015-12-01	19	6	2	0
2016-01-01	28	6	3	0
2016-02-01	21	9	1	0
2016-03-01	30	4	1	0
2016-04-01	45	23	0	0
