date	html	pdf	abstract	epdf
2012-01-01	18	12	0	0
2012-02-01	26	6	4	0
2012-03-01	32	21	2	0
2012-04-01	40	25	1	0
2012-05-01	29	14	4	0
2012-06-01	26	10	1	0
2012-07-01	14	5	4	0
2012-08-01	25	8	2	0
2012-09-01	37	14	1	0
2012-10-01	58	11	1	0
2012-11-01	26	15	3	0
2012-12-01	21	6	2	0
2013-01-01	19	6	4	0
2013-02-01	28	6	5	0
2013-03-01	35	14	3	0
2013-04-01	40	14	4	0
2013-05-01	45	16	0	0
2013-06-01	20	13	4	0
2013-07-01	30	10	2	0
2013-08-01	26	4	4	0
2013-09-01	11	7	0	0
2013-10-01	17	13	1	0
2013-11-01	27	24	2	0
2013-12-01	25	14	0	0
2014-01-01	13	5	2	0
2014-02-01	15	11	1	0
2014-03-01	36	12	2	0
2014-04-01	31	3	2	0
2014-05-01	30	13	2	0
2014-06-01	25	5	1	0
2014-07-01	26	12	10	0
2014-08-01	27	11	3	0
2014-09-01	23	14	2	0
2014-10-01	26	20	2	0
2014-11-01	35	11	1	0
2014-12-01	35	6	5	0
2015-01-01	48	8	2	0
2015-02-01	14	4	3	0
2015-03-01	20	14	5	0
2015-04-01	17	12	2	0
2015-05-01	21	14	6	0
2015-06-01	28	33	2	2
2015-07-01	17	3	2	0
2015-08-01	14	9	1	0
2015-09-01	9	7	0	0
2015-10-01	29	10	4	0
2015-11-01	31	17	4	0
2015-12-01	21	5	1	0
2016-01-01	18	12	2	0
2016-02-01	13	6	1	0
2016-03-01	16	4	1	0
2016-04-01	18	10	1	0
