date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	6	6	4	0
2012-02-01	15	10	1	0
2012-03-01	46	5	2	0
2012-04-01	118	18	1	0
2012-05-01	26	6	2	0
2012-06-01	33	11	0	0
2012-07-01	9	1	2	0
2012-08-01	13	2	1	0
2012-09-01	24	4	1	0
2012-10-01	35	14	1	0
2012-11-01	41	5	1	0
2012-12-01	40	21	1	0
2013-01-01	22	5	2	0
2013-02-01	25	5	4	0
2013-03-01	38	2	1	0
2013-04-01	47	4	1	0
2013-05-01	82	13	4	0
2013-06-01	46	8	2	0
2013-07-01	45	5	1	0
2013-08-01	39	7	2	0
2013-09-01	62	5	0	0
2013-10-01	31	7	0	0
2013-11-01	35	6	1	0
2013-12-01	37	8	0	0
2014-01-01	10	3	2	0
2014-02-01	20	8	0	0
2014-03-01	67	13	2	0
2014-04-01	21	4	1	0
2014-05-01	43	15	2	0
2014-06-01	13	3	1	0
2014-07-01	20	5	11	0
2014-08-01	48	9	3	0
2014-09-01	82	10	8	0
2014-10-01	40	7	1	0
2014-11-01	33	6	0	0
2014-12-01	13	2	7	0
2015-01-01	26	1	3	0
2015-02-01	31	2	2	0
2015-03-01	27	2	2	0
2015-04-01	0	5	0	0
2015-05-01	0	6	0	0
2015-06-01	17	12	1	5
2015-07-01	26	5	1	0
2015-08-01	30	3	0	0
2015-09-01	38	55	0	0
2015-10-01	38	13	1	0
2015-11-01	64	9	5	0
2015-12-01	27	2	0	0
2016-01-01	24	5	1	0
2016-02-01	25	3	0	0
2016-03-01	56	10	1	0
2016-04-01	66	18	2	1
