date	html	pdf	abstract	epdf
2012-01-01	17	7	3	0
2012-02-01	9	1	2	0
2012-03-01	8	7	0	0
2012-04-01	14	8	0	0
2012-05-01	10	5	2	0
2012-06-01	5	8	0	0
2012-07-01	5	2	0	0
2012-08-01	7	4	2	0
2012-09-01	19	7	1	0
2012-10-01	10	8	0	0
2012-11-01	13	3	2	0
2012-12-01	3	2	0	0
2013-01-01	13	5	2	0
2013-02-01	18	5	1	0
2013-03-01	24	6	5	0
2013-04-01	16	2	2	0
2013-05-01	20	1	1	0
2013-06-01	7	6	2	0
2013-07-01	3	2	1	0
2013-08-01	17	10	2	0
2013-09-01	5	0	0	0
2013-10-01	19	5	0	0
2013-11-01	7	7	1	0
2013-12-01	11	5	0	0
2014-01-01	18	3	3	0
2014-02-01	12	7	0	0
2014-03-01	12	8	1	0
2014-04-01	8	1	1	0
2014-05-01	4	1	1	0
2014-06-01	6	5	0	0
2014-07-01	30	10	10	0
2014-08-01	7	3	2	0
2014-09-01	11	10	1	0
2014-10-01	14	10	4	0
2014-11-01	10	6	2	0
2014-12-01	9	5	1	0
2015-01-01	27	3	3	0
2015-02-01	8	3	2	0
2015-03-01	8	1	2	0
2015-04-01	15	4	5	0
2015-05-01	16	7	7	0
2015-06-01	7	9	3	0
2015-07-01	10	15	0	0
2015-08-01	4	9	0	0
2015-09-01	9	5	1	0
2015-10-01	13	5	1	0
2015-11-01	15	9	1	0
2015-12-01	15	2	0	0
2016-01-01	18	13	1	0
2016-02-01	9	7	1	0
2016-03-01	11	8	0	0
2016-04-01	11	6	0	0
