date	html	pdf	abstract	epdf
2011-12-01	0	2	0	0
2012-01-01	269	214	6	0
2012-02-01	334	245	3	0
2012-03-01	730	605	0	0
2012-04-01	916	827	2	0
2012-05-01	1065	1292	9	0
2012-06-01	703	942	2	0
2012-07-01	304	281	0	0
2012-08-01	563	301	2	0
2012-09-01	753	295	1	0
2012-10-01	965	391	5	0
2012-11-01	1105	379	5	0
2012-12-01	529	177	3	0
2013-01-01	414	158	4	0
2013-02-01	528	274	3	0
2013-03-01	921	374	5	0
2013-04-01	1252	817	6	0
2013-05-01	1078	843	5	0
2013-06-01	1027	401	5	0
2013-07-01	507	195	6	0
2013-08-01	764	310	3	0
2013-09-01	1058	412	5	0
2013-10-01	1015	677	10	0
2013-11-01	1194	693	9	0
2013-12-01	607	322	3	0
2014-01-01	326	189	7	0
2014-02-01	601	365	4	0
2014-03-01	1238	646	7	0
2014-04-01	1316	714	6	0
2014-05-01	1718	1225	13	0
2014-06-01	1031	805	10	0
2014-07-01	572	683	15	0
2014-08-01	752	1029	8	0
2014-09-01	1334	1528	5	0
2014-10-01	1457	1358	6	0
2014-11-01	1789	660	4	0
2014-12-01	780	256	7	0
2015-01-01	509	201	12	0
2015-02-01	793	316	5	0
2015-03-01	1459	291	2	0
2015-04-01	1681	743	4	0
2015-05-01	2361	758	10	10
2015-06-01	2432	1204	5	80
2015-07-01	1064	1159	1	0
2015-08-01	1379	1461	1	0
2015-09-01	1625	1946	1	3
2015-10-01	1652	1858	1	0
2015-11-01	2676	1585	7	2
2015-12-01	1224	1087	1	1
2016-01-01	675	812	2	0
2016-02-01	938	430	7	0
2016-03-01	1348	638	5	1
2016-04-01	1525	740	5	1
