date	html	pdf	abstract	epdf
2012-01-01	208	107	9	0
2012-02-01	233	139	5	0
2012-03-01	399	146	2	0
2012-04-01	443	293	4	0
2012-05-01	559	322	2	0
2012-06-01	462	225	8	0
2012-07-01	228	94	4	0
2012-08-01	258	128	1	0
2012-09-01	405	139	5	0
2012-10-01	412	193	4	0
2012-11-01	462	165	5	0
2012-12-01	205	227	7	0
2013-01-01	179	82	6	0
2013-02-01	197	109	8	0
2013-03-01	325	176	16	0
2013-04-01	400	191	3	0
2013-05-01	397	213	5	0
2013-06-01	200	125	5	0
2013-07-01	184	99	5	0
2013-08-01	292	168	5	0
2013-09-01	292	161	3	0
2013-10-01	360	219	0	0
2013-11-01	509	251	2	0
2013-12-01	181	110	2	0
2014-01-01	110	106	3	0
2014-02-01	219	178	0	0
2014-03-01	343	215	2	0
2014-04-01	225	173	3	0
2014-05-01	319	281	1	0
2014-06-01	187	156	4	0
2014-07-01	126	132	12	0
2014-08-01	238	229	3	0
2014-09-01	284	259	1	0
2014-10-01	231	234	2	0
2014-11-01	405	195	0	0
2014-12-01	151	69	5	0
2015-01-01	134	85	3	0
2015-02-01	128	131	2	0
2015-03-01	252	270	2	0
2015-04-01	162	227	8	0
2015-05-01	225	190	9	1
2015-06-01	239	269	1	6
2015-07-01	137	145	2	0
2015-08-01	177	238	0	0
2015-09-01	142	190	1	3
2015-10-01	202	270	2	0
2015-11-01	230	282	1	0
2015-12-01	121	122	0	0
2016-01-01	99	115	4	0
2016-02-01	93	65	1	0
2016-03-01	169	83	0	0
2016-04-01	170	105	0	0
