date	html	pdf	abstract	epdf
2012-01-01	22	13	2	0
2012-02-01	19	12	7	0
2012-03-01	35	8	4	0
2012-04-01	26	20	0	0
2012-05-01	46	31	3	0
2012-06-01	60	19	0	0
2012-07-01	27	11	0	0
2012-08-01	32	12	1	0
2012-09-01	26	8	1	0
2012-10-01	47	27	1	0
2012-11-01	29	25	1	0
2012-12-01	35	6	1	0
2013-01-01	19	10	2	0
2013-02-01	30	25	3	0
2013-03-01	33	27	2	0
2013-04-01	37	30	0	0
2013-05-01	47	26	2	0
2013-06-01	23	18	5	0
2013-07-01	24	15	1	0
2013-08-01	21	20	2	0
2013-09-01	24	18	0	0
2013-10-01	23	34	1	0
2013-11-01	31	22	1	0
2013-12-01	14	20	0	0
2014-01-01	15	10	2	0
2014-02-01	16	26	0	0
2014-03-01	19	22	3	0
2014-04-01	24	18	2	0
2014-05-01	29	67	3	0
2014-06-01	17	50	3	0
2014-07-01	44	34	11	0
2014-08-01	27	32	2	0
2014-09-01	21	37	1	0
2014-10-01	22	36	1	0
2014-11-01	32	41	3	0
2014-12-01	57	30	5	0
2015-01-01	50	35	3	0
2015-02-01	11	32	2	0
2015-03-01	20	34	2	0
2015-04-01	27	33	1	0
2015-05-01	26	39	7	2
2015-06-01	40	50	1	1
2015-07-01	38	48	0	0
2015-08-01	24	40	1	0
2015-09-01	20	18	0	0
2015-10-01	23	25	1	0
2015-11-01	34	32	1	0
2015-12-01	37	28	0	0
2016-01-01	26	27	1	0
2016-02-01	22	32	0	0
2016-03-01	19	14	0	0
2016-04-01	25	14	0	0
