date	html	pdf	abstract	epdf
2012-01-01	73	22	0	0
2012-02-01	39	7	2	0
2012-03-01	96	21	0	0
2012-04-01	69	31	0	0
2012-05-01	89	28	7	0
2012-06-01	78	16	3	0
2012-07-01	22	16	4	0
2012-08-01	47	21	1	0
2012-09-01	44	25	3	0
2012-10-01	43	14	0	0
2012-11-01	48	8	2	0
2012-12-01	26	11	3	0
2013-01-01	26	4	3	0
2013-02-01	16	12	3	0
2013-03-01	39	16	9	0
2013-04-01	77	15	3	0
2013-05-01	47	11	4	0
2013-06-01	37	5	7	0
2013-07-01	31	11	2	0
2013-08-01	33	10	2	0
2013-09-01	29	21	1	0
2013-10-01	60	34	0	0
2013-11-01	47	15	1	0
2013-12-01	21	15	1	0
2014-01-01	21	11	4	0
2014-02-01	30	26	0	0
2014-03-01	56	14	4	0
2014-04-01	35	14	2	0
2014-05-01	40	12	1	0
2014-06-01	35	29	0	0
2014-07-01	33	39	9	0
2014-08-01	27	57	3	0
2014-09-01	42	36	2	0
2014-10-01	41	35	3	0
2014-11-01	47	29	2	0
2014-12-01	21	21	7	0
2015-01-01	40	17	0	0
2015-02-01	23	10	3	0
2015-03-01	39	22	2	0
2015-04-01	39	28	2	0
2015-05-01	43	21	8	0
2015-06-01	55	22	2	1
2015-07-01	33	16	2	0
2015-08-01	30	12	3	0
2015-09-01	28	12	0	0
2015-10-01	47	13	4	0
2015-11-01	41	15	2	0
2015-12-01	22	5	0	0
2016-01-01	30	13	3	0
2016-02-01	31	18	0	0
2016-03-01	23	13	0	0
2016-04-01	23	10	0	0
