date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	9	9	3	0
2012-02-01	28	3	4	0
2012-03-01	14	1	1	0
2012-04-01	25	10	0	0
2012-05-01	16	20	3	0
2012-06-01	16	5	1	0
2012-07-01	22	12	2	0
2012-08-01	8	17	5	0
2012-09-01	14	5	2	0
2012-10-01	28	12	1	0
2012-11-01	19	18	1	0
2012-12-01	7	4	3	0
2013-01-01	12	6	2	0
2013-02-01	10	6	4	0
2013-03-01	18	14	3	0
2013-04-01	28	8	2	0
2013-05-01	32	9	2	0
2013-06-01	9	4	3	0
2013-07-01	9	3	1	0
2013-08-01	12	5	3	0
2013-09-01	10	9	0	0
2013-10-01	16	6	0	0
2013-11-01	18	1	1	0
2013-12-01	11	4	0	0
2014-01-01	8	2	2	0
2014-02-01	9	4	1	0
2014-03-01	21	15	4	0
2014-04-01	8	2	3	0
2014-05-01	8	10	2	0
2014-06-01	15	6	2	0
2014-07-01	20	3	12	0
2014-08-01	10	5	6	0
2014-09-01	12	16	2	0
2014-10-01	11	10	2	0
2014-11-01	11	3	1	0
2014-12-01	11	12	4	0
2015-01-01	21	1	1	0
2015-02-01	6	1	2	0
2015-03-01	6	6	4	0
2015-04-01	11	5	7	0
2015-05-01	8	0	8	0
2015-06-01	12	11	4	0
2015-07-01	8	10	2	0
2015-08-01	7	3	1	0
2015-09-01	13	5	0	0
2015-10-01	13	8	2	0
2015-11-01	15	5	4	0
2015-12-01	18	3	3	0
2016-01-01	14	6	1	0
2016-02-01	14	10	2	0
2016-03-01	16	8	1	0
2016-04-01	13	5	1	0
