date	html	pdf	abstract	epdf
2012-01-01	31	6	2	0
2012-02-01	35	7	1	0
2012-03-01	61	8	1	0
2012-04-01	59	12	0	0
2012-05-01	59	4	1	0
2012-06-01	35	9	0	0
2012-07-01	33	5	2	0
2012-08-01	30	7	0	0
2012-09-01	53	11	1	0
2012-10-01	35	5	0	0
2012-11-01	25	6	8	0
2012-12-01	20	5	2	0
2013-01-01	17	5	2	0
2013-02-01	12	5	7	0
2013-03-01	25	9	3	0
2013-04-01	41	16	2	0
2013-05-01	43	21	0	0
2013-06-01	22	13	5	0
2013-07-01	26	12	4	0
2013-08-01	20	8	4	0
2013-09-01	19	8	0	0
2013-10-01	37	16	0	0
2013-11-01	14	11	1	0
2013-12-01	13	2	0	0
2014-01-01	11	9	2	0
2014-02-01	22	5	0	0
2014-03-01	25	6	4	0
2014-04-01	15	8	1	0
2014-05-01	34	9	1	0
2014-06-01	33	6	1	0
2014-07-01	30	14	11	0
2014-08-01	17	5	2	0
2014-09-01	40	10	1	0
2014-10-01	33	10	4	0
2014-11-01	28	6	0	0
2014-12-01	13	1	5	0
2015-01-01	28	3	5	0
2015-02-01	16	2	3	0
2015-03-01	41	4	3	0
2015-04-01	38	7	4	0
2015-05-01	43	16	8	0
2015-06-01	53	6	2	3
2015-07-01	25	12	0	0
2015-08-01	20	17	0	0
2015-09-01	37	13	1	0
2015-10-01	37	5	1	0
2015-11-01	39	9	1	0
2015-12-01	37	15	0	0
2016-01-01	30	14	3	1
2016-02-01	34	7	0	0
2016-03-01	40	12	0	0
2016-04-01	44	14	1	0
