date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	46	11	0	0
2012-02-01	44	32	1	0
2012-03-01	90	66	0	0
2012-04-01	166	99	0	0
2012-05-01	137	66	1	0
2012-06-01	83	39	0	0
2012-07-01	56	25	1	0
2012-08-01	84	38	2	0
2012-09-01	79	18	0	0
2012-10-01	121	37	1	0
2012-11-01	118	65	0	0
2012-12-01	51	26	2	0
2013-01-01	47	35	3	0
2013-02-01	72	73	2	0
2013-03-01	82	52	2	0
2013-04-01	145	43	5	0
2013-05-01	96	37	2	0
2013-06-01	42	29	3	0
2013-07-01	28	8	0	0
2013-08-01	40	24	2	0
2013-09-01	50	28	0	0
2013-10-01	56	34	0	0
2013-11-01	38	50	1	0
2013-12-01	30	26	0	0
2014-01-01	33	35	2	0
2014-02-01	30	28	0	0
2014-03-01	41	56	1	0
2014-04-01	23	48	1	0
2014-05-01	43	62	1	0
2014-06-01	33	42	1	0
2014-07-01	52	21	12	0
2014-08-01	26	36	2	0
2014-09-01	41	31	1	0
2014-10-01	73	26	1	0
2014-11-01	48	54	0	0
2014-12-01	25	20	5	0
2015-01-01	31	5	1	0
2015-02-01	39	18	2	0
2015-03-01	64	15	2	0
2015-04-01	70	25	9	0
2015-05-01	67	44	11	1
2015-06-01	64	55	2	3
2015-07-01	28	33	1	2
2015-08-01	45	44	2	0
2015-09-01	38	24	1	1
2015-10-01	29	44	1	0
2015-11-01	39	101	1	1
2015-12-01	27	49	0	0
2016-01-01	27	34	3	0
2016-02-01	41	34	1	0
2016-03-01	17	15	0	0
2016-04-01	31	43	2	0
