date	html	pdf	abstract	epdf
2012-01-01	128	36	5	0
2012-02-01	138	23	1	0
2012-03-01	219	57	0	0
2012-04-01	269	44	1	0
2012-05-01	272	73	1	0
2012-06-01	270	78	1	0
2012-07-01	142	29	2	0
2012-08-01	163	32	0	0
2012-09-01	254	50	3	0
2012-10-01	327	87	1	0
2012-11-01	245	49	2	0
2012-12-01	195	54	2	0
2013-01-01	177	37	0	0
2013-02-01	169	48	1	0
2013-03-01	297	68	4	0
2013-04-01	279	113	3	0
2013-05-01	236	83	0	0
2013-06-01	209	69	2	0
2013-07-01	145	43	1	0
2013-08-01	158	78	2	0
2013-09-01	156	98	2	0
2013-10-01	213	102	0	0
2013-11-01	270	94	3	0
2013-12-01	120	61	1	0
2014-01-01	86	41	2	0
2014-02-01	143	53	1	0
2014-03-01	201	71	1	0
2014-04-01	136	40	9	0
2014-05-01	294	89	3	0
2014-06-01	215	73	0	0
2014-07-01	140	55	14	0
2014-08-01	142	54	4	0
2014-09-01	147	55	2	0
2014-10-01	203	86	8	0
2014-11-01	208	112	0	0
2014-12-01	109	56	3	0
2015-01-01	101	45	6	0
2015-02-01	72	52	2	0
2015-03-01	150	45	2	0
2015-04-01	183	52	5	0
2015-05-01	190	110	7	1
2015-06-01	201	68	7	9
2015-07-01	131	27	1	0
2015-08-01	127	33	0	0
2015-09-01	185	61	0	0
2015-10-01	215	52	1	0
2015-11-01	274	66	1	0
2015-12-01	128	29	0	0
2016-01-01	148	25	1	0
2016-02-01	113	13	6	0
2016-03-01	136	17	0	0
2016-04-01	238	40	0	0
