date	html	pdf	abstract	epdf
2012-01-01	14	13	5	0
2012-02-01	12	1	2	0
2012-03-01	25	9	2	0
2012-04-01	35	28	2	0
2012-05-01	38	36	5	0
2012-06-01	20	13	5	0
2012-07-01	19	4	3	0
2012-08-01	26	5	5	0
2012-09-01	18	3	4	0
2012-10-01	27	14	4	0
2012-11-01	17	1	5	0
2012-12-01	6	0	6	0
2013-01-01	17	8	7	0
2013-02-01	22	5	5	0
2013-03-01	29	9	7	0
2013-04-01	40	6	2	0
2013-05-01	74	13	3	0
2013-06-01	34	4	1	0
2013-07-01	18	5	2	0
2013-08-01	40	1	3	0
2013-09-01	34	11	0	0
2013-10-01	57	11	0	0
2013-11-01	63	24	3	0
2013-12-01	27	11	0	0
2014-01-01	27	8	2	0
2014-02-01	34	19	1	0
2014-03-01	34	21	1	0
2014-04-01	24	9	1	0
2014-05-01	57	27	2	0
2014-06-01	41	23	0	0
2014-07-01	30	11	15	0
2014-08-01	28	21	3	0
2014-09-01	36	21	1	0
2014-10-01	19	19	1	0
2014-11-01	20	27	3	0
2014-12-01	13	20	0	0
2015-01-01	23	5	1	0
2015-02-01	5	3	0	0
2015-03-01	11	15	0	0
2015-04-01	29	16	0	0
2015-05-01	53	46	7	0
2015-06-01	50	70	4	2
2015-07-01	20	35	1	0
2015-08-01	28	18	0	0
2015-09-01	37	11	0	0
2015-10-01	60	22	1	0
2015-11-01	39	41	1	0
2015-12-01	19	31	0	0
2016-01-01	24	17	1	0
2016-02-01	18	7	1	0
2016-03-01	12	21	1	0
2016-04-01	21	18	0	0
