date	html	pdf	abstract	epdf
2012-01-01	15	8	3	0
2012-02-01	17	7	4	0
2012-03-01	38	39	3	0
2012-04-01	23	26	1	0
2012-05-01	22	27	3	0
2012-06-01	8	10	0	0
2012-07-01	16	14	1	0
2012-08-01	32	36	1	0
2012-09-01	25	31	1	0
2012-10-01	29	14	0	0
2012-11-01	39	33	2	0
2012-12-01	14	6	2	0
2013-01-01	25	13	2	0
2013-02-01	28	26	5	0
2013-03-01	38	37	1	0
2013-04-01	39	19	4	0
2013-05-01	47	20	2	0
2013-06-01	24	14	2	0
2013-07-01	18	16	2	0
2013-08-01	28	31	1	0
2013-09-01	23	23	0	0
2013-10-01	40	32	0	0
2013-11-01	29	28	1	0
2013-12-01	18	16	1	0
2014-01-01	11	7	2	0
2014-02-01	30	18	0	0
2014-03-01	23	30	1	0
2014-04-01	18	20	2	0
2014-05-01	33	28	2	0
2014-06-01	21	32	4	0
2014-07-01	31	13	7	0
2014-08-01	22	21	1	0
2014-09-01	18	15	1	0
2014-10-01	26	22	2	0
2014-11-01	29	19	0	0
2014-12-01	23	13	2	0
2015-01-01	33	9	1	0
2015-02-01	20	5	2	0
2015-03-01	24	11	2	0
2015-04-01	28	16	1	0
2015-05-01	30	15	7	1
2015-06-01	27	17	1	1
2015-07-01	39	14	0	0
2015-08-01	23	16	0	0
2015-09-01	30	35	0	0
2015-10-01	32	18	1	0
2015-11-01	25	19	1	0
2015-12-01	32	12	0	0
2016-01-01	20	11	1	0
2016-02-01	18	11	0	0
2016-03-01	17	6	1	0
2016-04-01	30	9	0	0
