date	html	pdf	abstract	epdf
2012-01-01	34	20	3	0
2012-02-01	14	3	2	0
2012-03-01	36	13	1	0
2012-04-01	46	15	1	0
2012-05-01	63	26	6	0
2012-06-01	53	15	1	0
2012-07-01	41	17	3	0
2012-08-01	38	17	2	0
2012-09-01	52	25	0	0
2012-10-01	57	20	2	0
2012-11-01	46	11	2	0
2012-12-01	19	10	2	0
2013-01-01	43	17	1	0
2013-02-01	54	26	2	0
2013-03-01	71	25	5	0
2013-04-01	102	26	3	0
2013-05-01	109	21	1	0
2013-06-01	48	16	4	0
2013-07-01	44	22	3	0
2013-08-01	59	25	3	0
2013-09-01	61	19	1	0
2013-10-01	65	19	1	0
2013-11-01	45	36	2	0
2013-12-01	29	11	1	0
2014-01-01	29	15	2	0
2014-02-01	30	18	0	0
2014-03-01	38	33	2	0
2014-04-01	39	17	2	0
2014-05-01	53	28	5	0
2014-06-01	38	17	2	0
2014-07-01	50	16	19	0
2014-08-01	34	16	3	0
2014-09-01	29	21	2	0
2014-10-01	47	25	1	0
2014-11-01	44	17	0	0
2014-12-01	30	9	3	0
2015-01-01	44	17	2	0
2015-02-01	36	10	2	0
2015-03-01	55	18	3	0
2015-04-01	50	19	1	0
2015-05-01	287	23	7	0
2015-06-01	43	28	1	3
2015-07-01	42	26	1	0
2015-08-01	23	14	0	0
2015-09-01	46	17	0	0
2015-10-01	60	10	1	0
2015-11-01	67	32	3	0
2015-12-01	40	16	0	0
2016-01-01	37	10	1	0
2016-02-01	23	19	0	0
2016-03-01	37	7	0	0
2016-04-01	47	13	1	0
