date	html	pdf	abstract	epdf
2012-01-01	51	18	14	0
2012-02-01	44	18	7	0
2012-03-01	87	11	3	0
2012-04-01	89	11	2	0
2012-05-01	83	9	4	0
2012-06-01	50	7	6	0
2012-07-01	41	10	3	0
2012-08-01	56	12	1	0
2012-09-01	64	2	2	0
2012-10-01	70	8	1	0
2012-11-01	72	12	2	0
2012-12-01	60	4	6	0
2013-01-01	49	9	8	0
2013-02-01	59	4	4	0
2013-03-01	95	18	5	0
2013-04-01	74	14	5	0
2013-05-01	81	8	4	0
2013-06-01	59	8	10	0
2013-07-01	35	4	3	0
2013-08-01	45	4	6	0
2013-09-01	47	5	0	0
2013-10-01	51	6	0	0
2013-11-01	79	17	1	0
2013-12-01	53	4	1	0
2014-01-01	34	6	2	0
2014-02-01	39	15	3	0
2014-03-01	72	21	4	0
2014-04-01	45	9	5	0
2014-05-01	71	14	7	0
2014-06-01	69	14	4	0
2014-07-01	76	22	10	0
2014-08-01	65	18	3	0
2014-09-01	57	16	1	0
2014-10-01	58	24	2	0
2014-11-01	76	31	2	0
2014-12-01	44	25	3	0
2015-01-01	49	13	4	0
2015-02-01	41	31	4	0
2015-03-01	51	11	4	0
2015-04-01	71	12	4	0
2015-05-01	58	12	8	0
2015-06-01	56	21	4	4
2015-07-01	36	13	2	0
2015-08-01	36	17	2	0
2015-09-01	51	14	2	0
2015-10-01	48	19	5	0
2015-11-01	51	13	3	0
2015-12-01	45	13	2	0
2016-01-01	33	27	5	0
2016-02-01	35	27	3	0
2016-03-01	29	15	4	0
2016-04-01	30	12	4	0
