date	html	pdf	abstract	epdf
2012-01-01	17	24	1	0
2012-02-01	27	23	1	0
2012-03-01	28	50	4	0
2012-04-01	42	42	0	0
2012-05-01	43	92	2	0
2012-06-01	25	55	2	0
2012-07-01	9	42	0	0
2012-08-01	11	37	0	0
2012-09-01	13	46	0	0
2012-10-01	16	62	1	0
2012-11-01	14	40	0	0
2012-12-01	6	33	2	0
2013-01-01	13	40	0	0
2013-02-01	20	45	3	0
2013-03-01	32	62	1	0
2013-04-01	29	65	1	0
2013-05-01	34	44	0	0
2013-06-01	4	34	2	0
2013-07-01	5	15	0	0
2013-08-01	15	53	2	0
2013-09-01	3	19	2	0
2013-10-01	9	59	0	0
2013-11-01	13	48	1	0
2013-12-01	5	24	1	0
2014-01-01	6	50	2	0
2014-02-01	5	67	1	0
2014-03-01	39	71	2	0
2014-04-01	9	68	2	0
2014-05-01	14	107	2	0
2014-06-01	12	66	0	0
2014-07-01	29	85	9	0
2014-08-01	11	98	1	0
2014-09-01	15	90	5	0
2014-10-01	10	93	2	0
2014-11-01	6	94	0	0
2014-12-01	7	53	1	0
2015-01-01	18	84	0	0
2015-02-01	8	139	4	0
2015-03-01	8	260	2	0
2015-04-01	8	166	6	0
2015-05-01	16	159	8	0
2015-06-01	16	86	2	4
2015-07-01	4	34	0	0
2015-08-01	6	37	0	0
2015-09-01	5	57	0	0
2015-10-01	10	71	2	0
2015-11-01	8	59	3	0
2015-12-01	18	28	0	0
2016-01-01	11	40	3	0
2016-02-01	14	63	2	0
2016-03-01	15	84	0	0
2016-04-01	18	82	4	0
