date	html	pdf	abstract	epdf
2012-01-01	35	21	3	0
2012-02-01	65	34	3	0
2012-03-01	107	43	3	0
2012-04-01	84	84	13	0
2012-05-01	116	55	3	0
2012-06-01	87	32	3	0
2012-07-01	52	26	3	0
2012-08-01	96	36	1	0
2012-09-01	89	35	1	0
2012-10-01	85	55	1	0
2012-11-01	95	34	4	0
2012-12-01	31	15	8	0
2013-01-01	46	22	2	0
2013-02-01	67	30	5	0
2013-03-01	90	48	8	0
2013-04-01	90	29	2	0
2013-05-01	78	34	5	0
2013-06-01	46	35	6	0
2013-07-01	30	11	2	0
2013-08-01	64	34	9	0
2013-09-01	28	19	1	0
2013-10-01	52	28	3	0
2013-11-01	54	28	2	0
2013-12-01	28	18	2	0
2014-01-01	39	13	4	0
2014-02-01	40	33	2	0
2014-03-01	41	45	1	0
2014-04-01	59	26	1	0
2014-05-01	70	33	2	0
2014-06-01	55	20	4	0
2014-07-01	65	21	9	0
2014-08-01	35	8	3	0
2014-09-01	50	9	3	0
2014-10-01	86	13	2	0
2014-11-01	76	14	1	0
2014-12-01	46	1	11	0
2015-01-01	56	27	5	0
2015-02-01	52	5	2	0
2015-03-01	139	18	3	0
2015-04-01	84	13	3	0
2015-05-01	78	28	6	0
2015-06-01	74	13	9	4
2015-07-01	51	33	11	0
2015-08-01	62	21	11	0
2015-09-01	54	14	2	1
2015-10-01	56	15	3	0
2015-11-01	81	30	3	0
2015-12-01	59	7	10	0
2016-01-01	44	12	6	0
2016-02-01	35	14	2	0
2016-03-01	38	15	1	0
2016-04-01	44	24	2	0
