date	html	pdf	abstract	epdf
2012-01-01	13	6	3	0
2012-02-01	18	12	3	0
2012-03-01	20	6	1	0
2012-04-01	6	7	0	0
2012-05-01	15	6	2	0
2012-06-01	15	14	1	0
2012-07-01	20	8	0	0
2012-08-01	23	9	0	0
2012-09-01	17	4	0	0
2012-10-01	24	10	0	0
2012-11-01	25	11	0	0
2012-12-01	12	5	3	0
2013-01-01	18	3	3	0
2013-02-01	60	8	2	0
2013-03-01	28	5	2	0
2013-04-01	26	3	1	0
2013-05-01	25	5	2	0
2013-06-01	7	4	1	0
2013-07-01	11	6	1	0
2013-08-01	11	1	3	0
2013-09-01	13	5	1	0
2013-10-01	6	4	0	0
2013-11-01	13	3	4	0
2013-12-01	6	5	1	0
2014-01-01	11	2	2	0
2014-02-01	12	5	0	0
2014-03-01	15	16	2	0
2014-04-01	16	5	1	0
2014-05-01	8	12	1	0
2014-06-01	9	11	3	0
2014-07-01	20	9	12	0
2014-08-01	8	2	2	0
2014-09-01	10	13	2	0
2014-10-01	11	7	1	0
2014-11-01	5	3	1	0
2014-12-01	3	6	3	0
2015-01-01	20	7	1	0
2015-02-01	16	9	4	0
2015-03-01	9	2	3	0
2015-04-01	8	6	4	0
2015-05-01	11	7	7	0
2015-06-01	8	9	2	0
2015-07-01	11	2	1	0
2015-08-01	7	7	0	0
2015-09-01	22	11	2	0
2015-10-01	17	4	2	0
2015-11-01	16	11	1	0
2015-12-01	21	4	1	0
2016-01-01	8	8	1	0
2016-02-01	6	7	0	0
2016-03-01	13	3	1	0
2016-04-01	6	2	1	0
