date	html	pdf	abstract	epdf
2012-01-01	7	2	5	0
2012-02-01	4	2	3	0
2012-03-01	4	5	5	0
2012-04-01	10	3	1	0
2012-05-01	6	2	4	0
2012-06-01	6	1	2	0
2012-07-01	7	4	6	0
2012-08-01	3	4	2	0
2012-09-01	9	2	4	0
2012-10-01	6	1	1	0
2012-11-01	1	5	5	0
2012-12-01	5	1	3	0
2013-01-01	4	0	4	0
2013-02-01	2	1	5	0
2013-03-01	6	1	6	0
2013-04-01	16	3	6	0
2013-05-01	26	7	6	0
2013-06-01	3	6	8	0
2013-07-01	7	2	3	0
2013-08-01	5	12	5	0
2013-09-01	5	1	1	0
2013-10-01	6	7	1	0
2013-11-01	2	5	1	0
2013-12-01	8	2	1	0
2014-01-01	4	2	3	0
2014-02-01	14	11	0	0
2014-03-01	9	7	1	0
2014-04-01	5	2	2	0
2014-05-01	7	8	2	0
2014-06-01	8	11	2	0
2014-07-01	19	7	6	0
2014-08-01	15	2	4	0
2014-09-01	14	3	1	0
2014-10-01	15	4	2	0
2014-11-01	7	5	0	0
2014-12-01	6	2	2	0
2015-01-01	22	7	0	0
2015-02-01	9	3	2	0
2015-03-01	6	8	2	0
2015-04-01	7	7	1	0
2015-05-01	12	19	7	0
2015-06-01	9	8	3	0
2015-07-01	3	9	0	0
2015-08-01	7	20	1	0
2015-09-01	8	9	1	1
2015-10-01	38	11	3	0
2015-11-01	19	6	5	0
2015-12-01	20	4	0	0
2016-01-01	14	6	3	0
2016-02-01	11	2	0	0
2016-03-01	11	7	0	0
2016-04-01	17	10	0	0
