date	html	pdf	abstract	epdf
2012-01-01	30	15	5	0
2012-02-01	55	29	3	0
2012-03-01	48	22	5	0
2012-04-01	46	39	6	0
2012-05-01	53	37	4	0
2012-06-01	37	46	6	0
2012-07-01	12	13	5	0
2012-08-01	22	15	7	0
2012-09-01	27	10	4	0
2012-10-01	29	6	0	0
2012-11-01	26	3	3	0
2012-12-01	28	7	3	0
2013-01-01	25	8	4	0
2013-02-01	29	6	4	0
2013-03-01	22	3	7	0
2013-04-01	34	7	5	0
2013-05-01	57	3	2	0
2013-06-01	13	4	6	0
2013-07-01	10	3	2	0
2013-08-01	22	4	5	0
2013-09-01	17	4	1	0
2013-10-01	21	3	0	0
2013-11-01	21	17	1	0
2013-12-01	13	10	2	0
2014-01-01	7	19	3	0
2014-02-01	9	21	2	0
2014-03-01	23	21	4	0
2014-04-01	22	8	3	0
2014-05-01	17	18	5	0
2014-06-01	20	21	1	0
2014-07-01	27	18	26	0
2014-08-01	19	20	4	0
2014-09-01	39	26	3	0
2014-10-01	31	33	4	0
2014-11-01	27	15	4	0
2014-12-01	16	9	5	0
2015-01-01	32	9	4	0
2015-02-01	12	7	3	0
2015-03-01	24	16	6	0
2015-04-01	17	13	4	0
2015-05-01	13	29	10	0
2015-06-01	23	49	3	1
2015-07-01	13	32	1	2
2015-08-01	11	50	1	0
2015-09-01	16	33	1	0
2015-10-01	21	70	3	0
2015-11-01	21	47	2	0
2015-12-01	27	22	2	0
2016-01-01	23	16	5	0
2016-02-01	21	40	3	0
2016-03-01	15	18	2	0
2016-04-01	32	10	1	1
