date	html	pdf	abstract	epdf
2012-01-01	10	7	1	0
2012-02-01	14	4	9	0
2012-03-01	11	2	2	0
2012-04-01	11	1	0	0
2012-05-01	11	1	4	0
2012-06-01	8	1	2	0
2012-07-01	8	2	2	0
2012-08-01	11	2	1	0
2012-09-01	7	10	1	0
2012-10-01	3	1	0	0
2012-11-01	6	1	2	0
2012-12-01	5	4	2	0
2013-01-01	3	4	2	0
2013-02-01	9	3	2	0
2013-03-01	11	2	3	0
2013-04-01	22	4	4	0
2013-05-01	24	2	1	0
2013-06-01	9	0	2	0
2013-07-01	5	3	2	0
2013-08-01	11	1	3	0
2013-09-01	11	0	2	0
2013-10-01	15	4	0	0
2013-11-01	16	9	2	0
2013-12-01	13	5	1	0
2014-01-01	23	7	3	0
2014-02-01	20	9	1	0
2014-03-01	25	1	5	0
2014-04-01	17	9	1	0
2014-05-01	17	7	1	0
2014-06-01	17	16	1	0
2014-07-01	18	5	12	0
2014-08-01	13	4	2	0
2014-09-01	16	1	2	0
2014-10-01	27	12	1	0
2014-11-01	23	6	0	0
2014-12-01	10	2	1	0
2015-01-01	25	4	0	0
2015-02-01	13	2	0	0
2015-03-01	9	0	0	0
2015-04-01	12	0	1	0
2015-05-01	9	4	4	0
2015-06-01	17	11	1	1
2015-07-01	7	11	0	0
2015-08-01	8	10	2	0
2015-09-01	10	9	0	0
2015-10-01	18	9	1	0
2015-11-01	16	12	1	0
2015-12-01	22	1	0	0
2016-01-01	12	7	3	0
2016-02-01	8	8	0	0
2016-03-01	13	14	0	0
2016-04-01	24	11	0	0
