date	html	pdf	abstract	epdf
2012-05-01	0	3	1	0
2012-06-01	36	8	14	0
2012-07-01	34	10	4	0
2012-08-01	34	9	6	0
2012-09-01	28	11	9	0
2012-10-01	27	18	6	0
2012-11-01	28	13	11	0
2012-12-01	16	9	4	0
2013-01-01	16	5	9	0
2013-02-01	17	19	4	0
2013-03-01	33	13	5	0
2013-04-01	25	17	4	0
2013-05-01	37	5	2	0
2013-06-01	16	2	5	0
2013-07-01	16	11	2	0
2013-08-01	15	6	4	0
2013-09-01	18	15	0	0
2013-10-01	48	19	1	0
2013-11-01	44	13	5	0
2013-12-01	27	9	5	0
2014-01-01	22	9	4	0
2014-02-01	39	12	3	0
2014-03-01	30	4	4	0
2014-04-01	33	4	5	0
2014-05-01	20	2	1	0
2014-06-01	36	11	2	0
2014-07-01	51	10	9	0
2014-08-01	27	18	2	0
2014-09-01	35	10	1	0
2014-10-01	34	3	2	0
2014-11-01	27	9	3	0
2014-12-01	33	5	5	0
2015-01-01	43	5	7	0
2015-02-01	32	4	2	0
2015-03-01	42	3	2	0
2015-04-01	19	2	1	0
2015-05-01	14	6	6	0
2015-06-01	20	9	1	0
2015-07-01	28	13	0	0
2015-08-01	28	3	0	0
2015-09-01	25	12	2	0
2015-10-01	22	2	3	0
2015-11-01	25	4	4	0
2015-12-01	34	6	1	1
2016-01-01	23	7	2	0
2016-02-01	33	18	4	0
2016-03-01	24	14	0	0
2016-04-01	22	6	2	0
