date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	20	32	5	0
2012-02-01	18	17	8	0
2012-03-01	49	49	7	0
2012-04-01	73	21	1	0
2012-05-01	39	27	6	0
2012-06-01	46	31	4	0
2012-07-01	21	35	4	0
2012-08-01	32	40	4	0
2012-09-01	31	25	3	0
2012-10-01	47	70	3	0
2012-11-01	46	68	4	0
2012-12-01	16	22	2	0
2013-01-01	22	51	3	0
2013-02-01	61	29	3	0
2013-03-01	45	50	5	0
2013-04-01	58	29	3	0
2013-05-01	96	41	11	0
2013-06-01	32	29	2	0
2013-07-01	33	26	5	0
2013-08-01	45	34	4	0
2013-09-01	40	36	0	0
2013-10-01	46	36	1	0
2013-11-01	43	49	1	0
2013-12-01	31	22	2	0
2014-01-01	26	37	5	0
2014-02-01	30	23	1	0
2014-03-01	37	19	3	0
2014-04-01	32	26	5	0
2014-05-01	45	38	4	0
2014-06-01	31	30	6	0
2014-07-01	70	37	21	0
2014-08-01	42	31	8	0
2014-09-01	34	20	3	0
2014-10-01	37	27	5	0
2014-11-01	40	22	4	0
2014-12-01	20	16	6	0
2015-01-01	60	17	5	0
2015-02-01	37	10	6	0
2015-03-01	33	27	6	0
2015-04-01	47	33	7	0
2015-05-01	75	37	10	2
2015-06-01	58	26	5	10
2015-07-01	31	21	4	0
2015-08-01	33	20	4	0
2015-09-01	37	23	2	0
2015-10-01	72	54	6	0
2015-11-01	39	18	6	0
2015-12-01	40	15	4	0
2016-01-01	27	10	5	0
2016-02-01	27	19	5	1
2016-03-01	49	25	3	0
2016-04-01	25	14	4	0
