date	html	pdf	abstract	epdf
2012-01-01	25	9	4	0
2012-02-01	19	6	1	0
2012-03-01	21	7	2	0
2012-04-01	7	9	0	0
2012-05-01	21	13	1	0
2012-06-01	17	8	0	0
2012-07-01	18	2	1	0
2012-08-01	13	6	0	0
2012-09-01	12	3	2	0
2012-10-01	14	3	0	0
2012-11-01	18	7	3	0
2012-12-01	9	4	2	0
2013-01-01	25	4	3	0
2013-02-01	16	1	1	0
2013-03-01	24	0	1	0
2013-04-01	40	6	11	0
2013-05-01	32	6	0	0
2013-06-01	11	6	2	0
2013-07-01	11	4	3	0
2013-08-01	12	4	2	0
2013-09-01	8	4	0	0
2013-10-01	22	10	0	0
2013-11-01	17	13	1	0
2013-12-01	13	13	2	0
2014-01-01	9	12	2	0
2014-02-01	12	9	1	0
2014-03-01	19	12	1	0
2014-04-01	13	13	1	0
2014-05-01	4	10	1	0
2014-06-01	8	10	3	0
2014-07-01	26	20	11	0
2014-08-01	12	13	3	0
2014-09-01	16	29	1	0
2014-10-01	14	21	1	0
2014-11-01	5	13	0	0
2014-12-01	15	9	1	0
2015-01-01	26	14	6	0
2015-02-01	6	8	2	0
2015-03-01	11	8	6	0
2015-04-01	9	3	1	0
2015-05-01	13	8	7	0
2015-06-01	12	15	1	2
2015-07-01	6	12	0	0
2015-08-01	14	11	2	0
2015-09-01	10	4	0	0
2015-10-01	9	6	1	0
2015-11-01	23	18	1	0
2015-12-01	20	16	0	0
2016-01-01	16	12	3	0
2016-02-01	17	12	3	0
2016-03-01	13	8	0	0
2016-04-01	14	9	0	0
