date	html	pdf	abstract	epdf
2012-01-01	27	0	3	0
2012-02-01	32	2	2	0
2012-03-01	59	3	3	0
2012-04-01	34	2	1	0
2012-05-01	74	11	5	0
2012-06-01	43	11	4	0
2012-07-01	28	2	3	0
2012-08-01	35	1	4	0
2012-09-01	49	0	2	0
2012-10-01	50	1	3	0
2012-11-01	52	4	2	0
2012-12-01	15	2	4	0
2013-01-01	19	0	3	0
2013-02-01	26	2	4	0
2013-03-01	49	2	4	0
2013-04-01	45	0	4	0
2013-05-01	52	6	4	0
2013-06-01	26	4	9	0
2013-07-01	21	1	6	0
2013-08-01	28	0	7	0
2013-09-01	22	2	2	0
2013-10-01	17	2	2	0
2013-11-01	29	0	4	0
2013-12-01	13	1	8	0
2014-01-01	14	5	10	0
2014-02-01	19	3	2	0
2014-03-01	20	2	5	0
2014-04-01	20	2	3	0
2014-05-01	27	6	1	0
2014-06-01	20	3	3	0
2014-07-01	35	4	21	0
2014-08-01	15	4	4	0
2014-09-01	17	5	1	0
2014-10-01	24	9	3	0
2014-11-01	16	4	2	0
2014-12-01	15	2	4	0
2015-01-01	25	2	4	0
2015-02-01	15	0	0	0
2015-03-01	11	7	1	0
2015-04-01	19	8	3	0
2015-05-01	19	13	5	0
2015-06-01	17	6	2	1
2015-07-01	13	4	2	0
2015-08-01	19	13	1	0
2015-09-01	19	6	3	0
2015-10-01	19	2	3	0
2015-11-01	16	6	6	0
2015-12-01	25	1	6	0
2016-01-01	12	6	2	0
2016-02-01	11	2	2	0
2016-03-01	16	2	0	0
2016-04-01	19	6	2	0
