date	html	pdf	abstract	epdf
2011-12-01	5	3	0	0
2012-01-01	292	206	6	0
2012-02-01	373	289	3	0
2012-03-01	489	444	2	0
2012-04-01	542	489	3	0
2012-05-01	699	516	3	0
2012-06-01	417	360	0	0
2012-07-01	238	221	2	0
2012-08-01	400	417	5	0
2012-09-01	518	419	4	0
2012-10-01	689	567	1	0
2012-11-01	729	393	3	0
2012-12-01	269	139	0	0
2013-01-01	249	198	5	0
2013-02-01	303	278	4	0
2013-03-01	671	552	8	0
2013-04-01	666	495	9	0
2013-05-01	511	592	2	0
2013-06-01	504	415	3	0
2013-07-01	238	166	2	0
2013-08-01	428	326	3	0
2013-09-01	571	413	2	0
2013-10-01	624	574	1	0
2013-11-01	638	587	2	0
2013-12-01	221	262	1	0
2014-01-01	175	196	2	0
2014-02-01	281	366	1	0
2014-03-01	399	592	1	0
2014-04-01	390	529	3	0
2014-05-01	513	645	2	0
2014-06-01	316	340	0	0
2014-07-01	202	247	14	0
2014-08-01	374	570	4	0
2014-09-01	449	656	3	0
2014-10-01	399	595	1	0
2014-11-01	449	848	3	0
2014-12-01	177	221	5	0
2015-01-01	136	190	2	0
2015-02-01	265	274	2	0
2015-03-01	449	567	2	0
2015-04-01	585	472	5	0
2015-05-01	667	641	6	6
2015-06-01	701	420	5	37
2015-07-01	340	226	0	0
2015-08-01	515	337	0	0
2015-09-01	598	566	4	0
2015-10-01	800	813	1	0
2015-11-01	1124	599	2	1
2015-12-01	432	197	0	0
2016-01-01	293	154	3	0
2016-02-01	347	67	1	0
2016-03-01	459	127	2	0
2016-04-01	457	144	0	1
