date	html	pdf	abstract	epdf
2012-01-01	29	13	10	0
2012-02-01	19	11	2	0
2012-03-01	29	8	0	0
2012-04-01	26	8	1	0
2012-05-01	27	12	0	0
2012-06-01	22	5	1	0
2012-07-01	26	12	2	0
2012-08-01	31	10	6	0
2012-09-01	34	15	4	0
2012-10-01	48	12	0	0
2012-11-01	58	11	1	0
2012-12-01	29	4	3	0
2013-01-01	27	3	5	0
2013-02-01	41	8	1	0
2013-03-01	50	4	4	0
2013-04-01	85	21	5	0
2013-05-01	63	11	6	0
2013-06-01	40	10	0	0
2013-07-01	51	7	0	0
2013-08-01	60	5	2	0
2013-09-01	51	8	1	0
2013-10-01	54	14	0	0
2013-11-01	65	20	4	0
2013-12-01	27	6	0	0
2014-01-01	22	4	3	0
2014-02-01	44	9	1	0
2014-03-01	52	15	1	0
2014-04-01	56	10	4	0
2014-05-01	77	8	3	0
2014-06-01	49	15	4	0
2014-07-01	102	8	10	0
2014-08-01	70	18	4	0
2014-09-01	62	17	1	0
2014-10-01	67	28	1	0
2014-11-01	95	32	0	0
2014-12-01	35	17	4	0
2015-01-01	72	9	6	0
2015-02-01	69	20	2	0
2015-03-01	101	28	3	0
2015-04-01	63	16	2	0
2015-05-01	90	18	9	1
2015-06-01	121	42	4	4
2015-07-01	70	12	4	0
2015-08-01	62	20	4	0
2015-09-01	78	16	3	0
2015-10-01	70	6	5	0
2015-11-01	76	11	5	0
2015-12-01	50	7	3	0
2016-01-01	49	10	3	0
2016-02-01	99	13	2	1
2016-03-01	56	7	0	0
2016-04-01	66	9	1	0
