date	html	pdf	abstract	epdf
2011-12-01	0	2	0	0
2012-01-01	10	7	2	0
2012-02-01	13	8	1	0
2012-03-01	19	11	1	0
2012-04-01	17	4	0	0
2012-05-01	22	21	2	0
2012-06-01	4	4	0	0
2012-07-01	12	3	0	0
2012-08-01	18	1	0	0
2012-09-01	19	10	1	0
2012-10-01	13	8	0	0
2012-11-01	14	3	1	0
2012-12-01	5	3	1	0
2013-01-01	6	3	1	0
2013-02-01	10	1	1	0
2013-03-01	15	10	1	0
2013-04-01	27	5	1	0
2013-05-01	29	1	1	0
2013-06-01	8	6	0	0
2013-07-01	3	3	0	0
2013-08-01	3	8	2	0
2013-09-01	8	5	2	0
2013-10-01	6	14	0	0
2013-11-01	19	11	2	0
2013-12-01	7	2	0	0
2014-01-01	5	2	2	0
2014-02-01	7	6	0	0
2014-03-01	19	16	3	0
2014-04-01	9	7	1	0
2014-05-01	8	4	1	0
2014-06-01	12	13	0	0
2014-07-01	26	11	6	0
2014-08-01	17	31	3	0
2014-09-01	12	23	2	0
2014-10-01	18	23	1	0
2014-11-01	12	30	0	0
2014-12-01	8	11	4	0
2015-01-01	27	10	0	0
2015-02-01	6	9	2	0
2015-03-01	14	20	2	0
2015-04-01	12	30	2	0
2015-05-01	13	29	7	0
2015-06-01	12	15	1	0
2015-07-01	8	4	0	0
2015-08-01	2	5	1	0
2015-09-01	8	6	0	0
2015-10-01	14	6	2	0
2015-11-01	8	2	2	0
2015-12-01	15	3	0	0
2016-01-01	15	6	3	0
2016-02-01	10	3	1	0
2016-03-01	10	3	3	0
2016-04-01	16	14	0	0
