date	html	pdf	abstract	epdf
2012-01-01	42	24	0	0
2012-02-01	49	28	3	0
2012-03-01	103	33	3	0
2012-04-01	74	66	2	0
2012-05-01	98	57	3	0
2012-06-01	151	73	3	0
2012-07-01	90	57	3	0
2012-08-01	65	61	2	0
2012-09-01	90	61	2	0
2012-10-01	119	96	2	0
2012-11-01	81	99	2	0
2012-12-01	52	59	3	0
2013-01-01	63	25	2	0
2013-02-01	90	50	2	0
2013-03-01	136	87	4	0
2013-04-01	123	77	4	0
2013-05-01	128	107	3	0
2013-06-01	109	82	4	0
2013-07-01	75	75	3	0
2013-08-01	98	50	5	0
2013-09-01	55	51	1	0
2013-10-01	71	82	0	0
2013-11-01	162	119	3	0
2013-12-01	60	69	1	0
2014-01-01	69	60	3	0
2014-02-01	66	79	3	0
2014-03-01	59	62	1	0
2014-04-01	92	115	2	0
2014-05-01	92	125	1	0
2014-06-01	94	127	0	0
2014-07-01	96	62	18	0
2014-08-01	56	68	2	0
2014-09-01	94	49	1	0
2014-10-01	96	113	1	0
2014-11-01	130	126	1	0
2014-12-01	112	74	6	0
2015-01-01	77	20	2	0
2015-02-01	41	20	2	0
2015-03-01	61	25	4	0
2015-04-01	99	42	2	0
2015-05-01	156	71	8	2
2015-06-01	102	103	4	8
2015-07-01	87	107	0	0
2015-08-01	76	64	0	0
2015-09-01	88	84	0	0
2015-10-01	105	138	1	0
2015-11-01	103	91	1	0
2015-12-01	77	38	0	0
2016-01-01	59	23	1	1
2016-02-01	45	32	0	0
2016-03-01	60	32	0	0
2016-04-01	68	55	0	0
