date	html	pdf	abstract	epdf
2012-01-01	80	23	6	0
2012-02-01	117	47	6	0
2012-03-01	140	65	1	0
2012-04-01	123	56	0	0
2012-05-01	215	101	2	0
2012-06-01	145	52	3	0
2012-07-01	110	61	2	0
2012-08-01	115	52	0	0
2012-09-01	185	70	11	0
2012-10-01	217	82	3	0
2012-11-01	172	32	3	0
2012-12-01	151	42	2	0
2013-01-01	186	56	4	0
2013-02-01	215	85	2	0
2013-03-01	195	64	1	0
2013-04-01	216	250	6	0
2013-05-01	173	351	1	0
2013-06-01	95	217	6	0
2013-07-01	81	181	3	0
2013-08-01	116	89	1	0
2013-09-01	172	100	2	0
2013-10-01	166	260	4	0
2013-11-01	174	288	2	0
2013-12-01	115	129	1	0
2014-01-01	120	127	3	0
2014-02-01	157	70	3	0
2014-03-01	177	80	4	0
2014-04-01	185	71	5	0
2014-05-01	200	273	5	0
2014-06-01	154	261	5	0
2014-07-01	124	239	8	0
2014-08-01	115	216	5	0
2014-09-01	125	313	2	0
2014-10-01	182	214	1	0
2014-11-01	201	121	7	0
2014-12-01	163	88	3	0
2015-01-01	134	64	4	0
2015-02-01	143	59	5	0
2015-03-01	211	122	4	0
2015-04-01	199	84	6	0
2015-05-01	160	243	8	0
2015-06-01	95	283	2	17
2015-07-01	142	222	1	2
2015-08-01	179	265	3	0
2015-09-01	172	204	2	0
2015-10-01	176	155	6	0
2015-11-01	173	161	7	0
2015-12-01	88	303	3	1
2016-01-01	58	228	5	0
2016-02-01	111	55	1	0
2016-03-01	89	75	0	0
2016-04-01	98	97	3	0
