date	html	pdf	abstract	epdf
2012-01-01	13	3	4	0
2012-02-01	10	2	2	0
2012-03-01	12	9	0	0
2012-04-01	13	2	0	0
2012-05-01	9	0	1	0
2012-06-01	12	4	0	0
2012-07-01	7	4	1	0
2012-08-01	12	2	0	0
2012-09-01	7	1	1	0
2012-10-01	11	4	1	0
2012-11-01	9	0	1	0
2012-12-01	5	2	4	0
2013-01-01	14	6	4	0
2013-02-01	29	3	2	0
2013-03-01	18	2	4	0
2013-04-01	20	5	2	0
2013-05-01	22	2	4	0
2013-06-01	9	4	2	0
2013-07-01	7	3	6	0
2013-08-01	9	6	5	0
2013-09-01	9	3	0	0
2013-10-01	11	4	0	0
2013-11-01	9	1	1	0
2013-12-01	8	1	1	0
2014-01-01	4	0	2	0
2014-02-01	6	0	2	0
2014-03-01	11	2	4	0
2014-04-01	6	0	1	0
2014-05-01	5	1	2	0
2014-06-01	4	0	3	0
2014-07-01	22	3	16	0
2014-08-01	9	2	5	0
2014-09-01	2	0	1	0
2014-10-01	5	11	3	0
2014-11-01	10	21	3	0
2014-12-01	3	20	5	0
2015-01-01	25	8	4	0
2015-02-01	5	20	2	0
2015-03-01	10	5	2	0
2015-04-01	1	0	1	0
2015-05-01	8	2	7	0
2015-06-01	5	3	1	2
2015-07-01	6	0	3	1
2015-08-01	8	3	0	0
2015-09-01	6	1	0	0
2015-10-01	16	0	2	0
2015-11-01	10	1	1	0
2015-12-01	14	2	2	0
2016-01-01	13	7	2	0
2016-02-01	8	2	4	0
2016-03-01	10	1	1	0
2016-04-01	13	6	1	0
