date	html	pdf	abstract	epdf
2012-01-01	22	3	3	0
2012-02-01	10	5	1	0
2012-03-01	49	14	2	0
2012-04-01	35	15	0	0
2012-05-01	37	22	2	0
2012-06-01	28	13	0	0
2012-07-01	14	10	2	0
2012-08-01	23	11	0	0
2012-09-01	20	12	0	0
2012-10-01	34	13	1	0
2012-11-01	26	18	0	0
2012-12-01	14	4	2	0
2013-01-01	8	3	3	0
2013-02-01	7	4	1	0
2013-03-01	27	12	3	0
2013-04-01	44	23	1	0
2013-05-01	26	16	0	0
2013-06-01	20	18	2	0
2013-07-01	11	8	0	0
2013-08-01	15	11	4	0
2013-09-01	22	9	1	0
2013-10-01	19	9	0	0
2013-11-01	35	16	2	0
2013-12-01	19	6	0	0
2014-01-01	6	9	3	0
2014-02-01	19	13	0	0
2014-03-01	27	22	1	0
2014-04-01	17	10	2	0
2014-05-01	35	65	1	0
2014-06-01	14	36	1	0
2014-07-01	22	25	9	0
2014-08-01	20	15	4	0
2014-09-01	18	16	1	0
2014-10-01	24	21	1	0
2014-11-01	23	20	0	0
2014-12-01	15	21	2	0
2015-01-01	31	15	0	0
2015-02-01	18	8	2	0
2015-03-01	27	8	2	0
2015-04-01	36	6	1	0
2015-05-01	47	11	7	1
2015-06-01	46	21	1	3
2015-07-01	19	9	0	0
2015-08-01	23	12	0	0
2015-09-01	38	13	0	0
2015-10-01	56	28	2	0
2015-11-01	46	28	1	0
2015-12-01	35	12	2	0
2016-01-01	13	11	1	0
2016-02-01	23	16	4	0
2016-03-01	22	10	1	0
2016-04-01	22	16	0	0
