date	html	pdf	abstract	epdf
2012-01-01	44	31	2	0
2012-02-01	47	29	1	0
2012-03-01	37	24	3	0
2012-04-01	37	10	1	0
2012-05-01	25	15	3	0
2012-06-01	24	7	2	0
2012-07-01	47	16	2	0
2012-08-01	56	17	2	0
2012-09-01	62	14	3	0
2012-10-01	54	29	3	0
2012-11-01	32	11	1	0
2012-12-01	31	9	3	0
2013-01-01	41	8	7	0
2013-02-01	62	11	1	0
2013-03-01	39	10	5	0
2013-04-01	53	17	8	0
2013-05-01	41	18	3	0
2013-06-01	8	3	1	0
2013-07-01	29	9	5	0
2013-08-01	25	3	6	0
2013-09-01	47	19	1	0
2013-10-01	68	15	0	0
2013-11-01	69	13	4	0
2013-12-01	34	10	2	0
2014-01-01	35	14	3	0
2014-02-01	50	17	1	0
2014-03-01	31	13	1	0
2014-04-01	39	7	1	0
2014-05-01	52	31	2	0
2014-06-01	62	11	0	0
2014-07-01	122	15	7	0
2014-08-01	49	1	1	0
2014-09-01	65	13	1	0
2014-10-01	39	6	1	0
2014-11-01	38	5	2	0
2014-12-01	81	10	3	0
2015-01-01	83	10	3	0
2015-02-01	50	6	2	0
2015-03-01	87	8	2	0
2015-04-01	62	3	1	0
2015-05-01	88	15	6	1
2015-06-01	42	11	1	1
2015-07-01	58	12	0	1
2015-08-01	28	11	0	0
2015-09-01	33	7	0	0
2015-10-01	73	12	1	0
2015-11-01	52	12	1	0
2015-12-01	67	6	0	0
2016-01-01	62	20	2	0
2016-02-01	72	14	2	0
2016-03-01	57	10	0	0
2016-04-01	74	17	0	0
