date	html	pdf	abstract	epdf
2012-01-01	10	11	0	0
2012-02-01	15	9	2	0
2012-03-01	31	26	0	0
2012-04-01	39	13	0	0
2012-05-01	30	16	2	0
2012-06-01	36	14	0	0
2012-07-01	15	7	1	0
2012-08-01	12	4	2	0
2012-09-01	28	18	1	0
2012-10-01	31	12	0	0
2012-11-01	46	15	2	0
2012-12-01	40	10	1	0
2013-01-01	35	14	3	0
2013-02-01	32	14	3	0
2013-03-01	49	21	1	0
2013-04-01	59	36	0	0
2013-05-01	67	17	0	0
2013-06-01	46	9	2	0
2013-07-01	30	11	4	0
2013-08-01	36	13	2	0
2013-09-01	28	12	1	0
2013-10-01	26	15	0	0
2013-11-01	39	24	2	0
2013-12-01	23	9	0	0
2014-01-01	14	6	2	0
2014-02-01	16	8	1	0
2014-03-01	26	25	1	0
2014-04-01	24	14	1	0
2014-05-01	39	38	1	0
2014-06-01	24	9	1	0
2014-07-01	43	8	11	0
2014-08-01	26	9	3	0
2014-09-01	38	16	1	0
2014-10-01	52	25	1	0
2014-11-01	35	23	0	0
2014-12-01	12	5	1	0
2015-01-01	32	6	2	0
2015-02-01	23	9	2	0
2015-03-01	35	11	4	0
2015-04-01	21	5	1	0
2015-05-01	63	15	9	0
2015-06-01	40	13	3	2
2015-07-01	12	5	2	0
2015-08-01	20	13	0	0
2015-09-01	17	13	0	0
2015-10-01	23	18	1	0
2015-11-01	48	21	1	0
2015-12-01	23	5	2	0
2016-01-01	18	7	4	0
2016-02-01	24	12	1	0
2016-03-01	25	4	1	0
2016-04-01	26	8	0	0
