date	html	pdf	abstract	epdf
2012-01-01	36	8	4	0
2012-02-01	28	10	4	0
2012-03-01	54	7	4	0
2012-04-01	26	11	1	0
2012-05-01	31	26	2	0
2012-06-01	28	2	4	0
2012-07-01	19	1	3	0
2012-08-01	19	8	3	0
2012-09-01	27	7	3	0
2012-10-01	25	7	5	0
2012-11-01	48	4	4	0
2012-12-01	14	10	3	0
2013-01-01	11	12	3	0
2013-02-01	21	13	2	0
2013-03-01	58	14	4	0
2013-04-01	49	5	7	0
2013-05-01	46	1	0	0
2013-06-01	17	5	8	0
2013-07-01	7	2	2	0
2013-08-01	22	12	5	0
2013-09-01	25	14	2	0
2013-10-01	14	9	2	0
2013-11-01	23	8	4	0
2013-12-01	13	3	3	0
2014-01-01	18	9	5	0
2014-02-01	18	5	1	0
2014-03-01	21	8	3	0
2014-04-01	12	3	3	0
2014-05-01	17	5	1	0
2014-06-01	9	6	4	0
2014-07-01	29	9	13	0
2014-08-01	33	28	4	0
2014-09-01	21	14	2	0
2014-10-01	32	26	1	0
2014-11-01	36	14	1	0
2014-12-01	20	2	2	0
2015-01-01	37	8	1	0
2015-02-01	33	6	2	0
2015-03-01	41	12	2	0
2015-04-01	19	10	1	0
2015-05-01	45	18	8	0
2015-06-01	40	15	3	1
2015-07-01	25	10	1	0
2015-08-01	25	13	3	0
2015-09-01	18	10	1	0
2015-10-01	29	11	2	0
2015-11-01	35	28	3	0
2015-12-01	22	8	0	0
2016-01-01	14	9	1	0
2016-02-01	19	5	3	0
2016-03-01	12	2	0	0
2016-04-01	24	8	4	0
