date	html	pdf	abstract	epdf
2011-12-01	0	2	0	0
2012-01-01	39	11	1	0
2012-02-01	31	13	1	0
2012-03-01	63	12	1	0
2012-04-01	48	28	0	0
2012-05-01	60	13	0	0
2012-06-01	71	7	0	0
2012-07-01	49	7	3	0
2012-08-01	64	7	0	0
2012-09-01	65	6	1	0
2012-10-01	65	5	2	0
2012-11-01	72	10	0	0
2012-12-01	27	3	2	0
2013-01-01	44	2	2	0
2013-02-01	57	7	1	0
2013-03-01	85	9	2	0
2013-04-01	91	6	2	0
2013-05-01	76	1	2	0
2013-06-01	59	1	3	0
2013-07-01	19	3	0	0
2013-08-01	62	6	5	0
2013-09-01	28	2	1	0
2013-10-01	66	5	1	0
2013-11-01	59	37	2	0
2013-12-01	39	24	0	0
2014-01-01	31	7	2	0
2014-02-01	41	17	1	0
2014-03-01	50	18	2	0
2014-04-01	40	27	3	0
2014-05-01	55	60	1	0
2014-06-01	30	18	1	0
2014-07-01	43	23	5	0
2014-08-01	41	17	1	0
2014-09-01	35	19	1	0
2014-10-01	48	31	1	0
2014-11-01	57	29	1	0
2014-12-01	43	21	4	0
2015-01-01	48	9	1	0
2015-02-01	48	10	2	0
2015-03-01	54	10	2	0
2015-04-01	50	18	1	0
2015-05-01	51	21	7	1
2015-06-01	52	40	1	1
2015-07-01	41	14	0	0
2015-08-01	34	14	0	0
2015-09-01	53	42	0	0
2015-10-01	45	28	1	0
2015-11-01	49	25	1	0
2015-12-01	28	12	1	0
2016-01-01	43	20	1	0
2016-02-01	49	10	2	0
2016-03-01	59	13	0	0
2016-04-01	50	10	0	0
