date	html	pdf	abstract	epdf
2012-01-01	10	1	0	0
2012-02-01	6	1	0	0
2012-03-01	8	1	0	0
2012-04-01	24	8	0	0
2012-05-01	23	8	1	0
2012-06-01	12	2	0	0
2012-07-01	11	1	2	0
2012-08-01	12	9	0	0
2012-09-01	15	10	1	0
2012-10-01	13	1	0	0
2012-11-01	36	5	1	0
2012-12-01	34	5	2	0
2013-01-01	76	109	118	0
2013-02-01	18	9	18	0
2013-03-01	34	6	6	0
2013-04-01	33	8	4	0
2013-05-01	47	8	3	0
2013-06-01	14	5	4	0
2013-07-01	14	8	2	0
2013-08-01	19	4	2	0
2013-09-01	18	5	4	0
2013-10-01	19	9	1	0
2013-11-01	17	2	2	0
2013-12-01	16	2	0	0
2014-01-01	33	11	2	0
2014-02-01	29	4	0	0
2014-03-01	26	8	1	0
2014-04-01	28	16	1	0
2014-05-01	32	11	2	0
2014-06-01	21	7	1	0
2014-07-01	32	6	1	0
2014-08-01	38	7	3	0
2014-09-01	49	12	2	0
2014-10-01	32	10	1	0
2014-11-01	31	10	1	0
2014-12-01	28	8	2	0
2015-01-01	35	7	1	0
2015-02-01	22	6	1	0
2015-03-01	43	14	0	0
2015-04-01	44	20	0	0
2015-05-01	75	17	6	0
2015-06-01	68	11	2	7
2015-07-01	82	22	0	0
2015-08-01	64	15	0	0
2015-09-01	61	12	3	0
2015-10-01	89	11	2	0
2015-11-01	61	6	2	0
2015-12-01	42	4	2	0
2016-01-01	35	7	3	0
2016-02-01	41	13	1	0
2016-03-01	49	13	3	0
2016-04-01	40	10	1	0
