date	html	pdf	abstract	epdf
2012-01-01	35	20	5	0
2012-02-01	34	20	2	0
2012-03-01	69	29	7	0
2012-04-01	73	55	2	0
2012-05-01	81	67	8	0
2012-06-01	59	35	5	0
2012-07-01	35	26	9	0
2012-08-01	32	31	5	0
2012-09-01	48	45	5	0
2012-10-01	71	38	2	0
2012-11-01	71	32	6	0
2012-12-01	28	25	6	0
2013-01-01	26	24	3	0
2013-02-01	17	32	6	0
2013-03-01	27	40	6	0
2013-04-01	85	83	8	0
2013-05-01	81	50	3	0
2013-06-01	42	43	7	0
2013-07-01	36	25	5	0
2013-08-01	21	27	4	0
2013-09-01	36	34	2	0
2013-10-01	37	29	2	0
2013-11-01	45	51	4	0
2013-12-01	21	28	2	0
2014-01-01	21	28	4	0
2014-02-01	33	28	1	0
2014-03-01	50	81	2	0
2014-04-01	48	44	2	0
2014-05-01	52	62	1	0
2014-06-01	35	39	2	0
2014-07-01	46	29	11	0
2014-08-01	32	40	2	0
2014-09-01	32	50	1	0
2014-10-01	46	62	3	0
2014-11-01	48	57	0	0
2014-12-01	16	20	3	0
2015-01-01	37	15	3	0
2015-02-01	30	22	3	0
2015-03-01	52	31	3	0
2015-04-01	47	44	2	0
2015-05-01	50	41	8	0
2015-06-01	43	51	4	4
2015-07-01	44	31	2	0
2015-08-01	41	37	1	0
2015-09-01	47	39	1	0
2015-10-01	55	46	2	0
2015-11-01	44	43	3	0
2015-12-01	25	29	3	0
2016-01-01	36	39	2	0
2016-02-01	20	9	1	0
2016-03-01	35	15	1	0
2016-04-01	43	20	1	0
