date	html	pdf	abstract	epdf
2012-01-01	32	25	1	0
2012-02-01	26	21	1	0
2012-03-01	67	45	2	0
2012-04-01	59	56	3	0
2012-05-01	81	39	1	0
2012-06-01	66	21	0	0
2012-07-01	40	29	1	0
2012-08-01	45	38	0	0
2012-09-01	53	30	1	0
2012-10-01	60	30	1	0
2012-11-01	45	30	0	0
2012-12-01	24	10	2	0
2013-01-01	19	14	2	0
2013-02-01	28	24	3	0
2013-03-01	50	41	3	0
2013-04-01	48	54	5	0
2013-05-01	53	52	0	0
2013-06-01	30	25	3	0
2013-07-01	23	34	1	0
2013-08-01	37	45	1	0
2013-09-01	25	37	0	0
2013-10-01	33	36	0	0
2013-11-01	25	35	1	0
2013-12-01	18	10	3	0
2014-01-01	20	23	3	0
2014-02-01	34	33	0	0
2014-03-01	25	31	1	0
2014-04-01	19	24	2	0
2014-05-01	31	46	0	0
2014-06-01	19	15	4	0
2014-07-01	34	34	8	0
2014-08-01	19	27	1	0
2014-09-01	23	31	1	0
2014-10-01	20	52	1	0
2014-11-01	17	52	0	0
2014-12-01	25	44	1	0
2015-01-01	25	30	4	0
2015-02-01	16	38	0	0
2015-03-01	20	45	0	0
2015-04-01	14	22	0	0
2015-05-01	15	19	5	0
2015-06-01	16	26	2	0
2015-07-01	23	14	0	0
2015-08-01	19	29	1	0
2015-09-01	16	21	0	0
2015-10-01	27	27	1	0
2015-11-01	30	36	1	0
2015-12-01	26	10	0	0
2016-01-01	14	16	1	0
2016-02-01	13	10	2	0
2016-03-01	17	2	0	0
2016-04-01	25	12	1	0
