date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	41	18	2	0
2012-02-01	70	19	2	0
2012-03-01	106	19	3	0
2012-04-01	88	8	1	0
2012-05-01	164	5	2	0
2012-06-01	89	12	0	0
2012-07-01	48	10	1	0
2012-08-01	85	18	2	0
2012-09-01	122	16	2	0
2012-10-01	165	27	2	0
2012-11-01	88	20	3	0
2012-12-01	61	12	2	0
2013-01-01	61	11	3	0
2013-02-01	92	12	4	0
2013-03-01	75	11	2	0
2013-04-01	168	20	6	0
2013-05-01	104	10	1	0
2013-06-01	76	16	2	0
2013-07-01	52	8	4	0
2013-08-01	84	12	3	0
2013-09-01	104	20	2	0
2013-10-01	145	26	0	0
2013-11-01	119	7	1	0
2013-12-01	45	5	1	0
2014-01-01	41	6	3	0
2014-02-01	70	12	0	0
2014-03-01	73	11	1	0
2014-04-01	67	9	2	0
2014-05-01	235	35	1	0
2014-06-01	135	15	4	0
2014-07-01	107	23	14	0
2014-08-01	106	9	5	0
2014-09-01	123	12	1	0
2014-10-01	262	20	2	0
2014-11-01	197	26	0	0
2014-12-01	73	3	3	0
2015-01-01	49	4	6	0
2015-02-01	46	6	2	0
2015-03-01	105	13	5	0
2015-04-01	131	9	4	0
2015-05-01	141	15	8	1
2015-06-01	113	10	1	6
2015-07-01	88	14	1	0
2015-08-01	95	18	0	0
2015-09-01	125	22	1	0
2015-10-01	130	13	2	0
2015-11-01	210	24	1	0
2015-12-01	78	5	0	0
2016-01-01	44	13	1	1
2016-02-01	75	8	2	0
2016-03-01	110	15	1	0
2016-04-01	141	15	1	0
