date	html	pdf	abstract	epdf
2012-01-01	52	15	1	0
2012-02-01	35	23	1	0
2012-03-01	56	32	3	0
2012-04-01	82	46	1	0
2012-05-01	74	38	1	0
2012-06-01	54	49	3	0
2012-07-01	42	12	4	0
2012-08-01	55	25	1	0
2012-09-01	50	29	2	0
2012-10-01	61	32	0	0
2012-11-01	44	20	1	0
2012-12-01	61	12	3	0
2013-01-01	40	27	1	0
2013-02-01	43	42	4	0
2013-03-01	65	61	2	0
2013-04-01	69	57	5	0
2013-05-01	85	45	2	0
2013-06-01	37	34	2	0
2013-07-01	46	26	3	0
2013-08-01	55	31	1	0
2013-09-01	51	29	0	0
2013-10-01	73	31	1	0
2013-11-01	87	76	4	0
2013-12-01	36	30	2	0
2014-01-01	57	22	3	0
2014-02-01	56	50	1	0
2014-03-01	61	52	4	0
2014-04-01	65	57	3	0
2014-05-01	72	47	2	0
2014-06-01	45	27	4	0
2014-07-01	64	27	11	0
2014-08-01	54	11	4	0
2014-09-01	67	32	1	0
2014-10-01	67	17	3	0
2014-11-01	74	30	4	0
2014-12-01	80	15	3	0
2015-01-01	69	21	5	0
2015-02-01	43	17	2	0
2015-03-01	58	27	3	0
2015-04-01	41	23	2	0
2015-05-01	63	49	8	0
2015-06-01	70	59	2	3
2015-07-01	49	41	0	0
2015-08-01	31	42	0	0
2015-09-01	38	48	0	0
2015-10-01	58	87	2	0
2015-11-01	53	69	4	0
2015-12-01	34	23	0	0
2016-01-01	33	32	3	0
2016-02-01	35	15	3	1
2016-03-01	32	8	2	1
2016-04-01	36	33	0	0
