date	html	pdf	abstract	epdf
2012-04-01	9	7	1	0
2012-05-01	48	31	4	0
2012-06-01	32	12	8	0
2012-07-01	22	15	5	0
2012-08-01	23	3	8	0
2012-09-01	19	3	3	0
2012-10-01	26	6	4	0
2012-11-01	19	13	5	0
2012-12-01	18	6	4	0
2013-01-01	28	15	7	0
2013-02-01	23	12	14	0
2013-03-01	42	38	14	0
2013-04-01	51	11	7	0
2013-05-01	36	20	8	0
2013-06-01	26	25	19	0
2013-07-01	15	8	7	0
2013-08-01	30	6	3	0
2013-09-01	25	4	4	0
2013-10-01	42	12	7	0
2013-11-01	63	12	4	0
2013-12-01	35	7	4	0
2014-01-01	38	9	10	0
2014-02-01	63	22	3	0
2014-03-01	65	16	3	0
2014-04-01	41	7	10	0
2014-05-01	60	22	5	0
2014-06-01	39	9	1	0
2014-07-01	35	7	7	0
2014-08-01	28	8	4	0
2014-09-01	42	18	9	0
2014-10-01	55	13	4	0
2014-11-01	49	6	3	0
2014-12-01	40	10	7	0
2015-01-01	49	10	8	0
2015-02-01	39	7	4	0
2015-03-01	35	1	4	0
2015-04-01	52	14	14	0
2015-05-01	77	11	21	1
2015-06-01	63	8	6	8
2015-07-01	40	9	6	2
2015-08-01	49	15	20	0
2015-09-01	39	11	2	0
2015-10-01	41	10	15	0
2015-11-01	46	18	11	0
2015-12-01	29	11	12	0
2016-01-01	28	11	11	0
2016-02-01	38	12	16	2
2016-03-01	28	9	8	0
2016-04-01	32	9	10	0
