date	html	pdf	abstract	epdf
2012-01-01	37	24	1	0
2012-02-01	32	30	2	0
2012-03-01	35	15	0	0
2012-04-01	36	6	0	0
2012-05-01	29	4	4	0
2012-06-01	27	5	1	0
2012-07-01	18	8	2	0
2012-08-01	19	47	2	0
2012-09-01	23	14	2	0
2012-10-01	27	3	2	0
2012-11-01	34	7	3	0
2012-12-01	24	4	3	0
2013-01-01	22	3	2	0
2013-02-01	40	1	2	0
2013-03-01	31	11	4	0
2013-04-01	34	6	2	0
2013-05-01	57	3	0	0
2013-06-01	19	6	2	0
2013-07-01	23	3	3	0
2013-08-01	21	2	2	0
2013-09-01	15	3	3	0
2013-10-01	21	4	1	0
2013-11-01	29	22	2	0
2013-12-01	16	9	1	0
2014-01-01	13	12	2	0
2014-02-01	17	20	0	0
2014-03-01	21	18	2	0
2014-04-01	24	14	2	0
2014-05-01	33	20	3	0
2014-06-01	26	18	2	0
2014-07-01	32	10	7	0
2014-08-01	26	15	1	0
2014-09-01	15	22	1	0
2014-10-01	18	14	1	0
2014-11-01	20	20	0	0
2014-12-01	13	4	4	0
2015-01-01	33	23	2	0
2015-02-01	16	20	2	0
2015-03-01	34	16	2	0
2015-04-01	17	3	2	0
2015-05-01	16	27	8	0
2015-06-01	22	28	4	1
2015-07-01	21	19	0	0
2015-08-01	25	8	0	0
2015-09-01	15	18	0	0
2015-10-01	17	28	2	0
2015-11-01	31	22	1	0
2015-12-01	21	11	0	0
2016-01-01	23	21	1	0
2016-02-01	15	20	0	0
2016-03-01	16	10	2	0
2016-04-01	16	25	1	0
