date	html	pdf	abstract	epdf
2012-09-01	37	13	5	0
2012-10-01	40	16	1	0
2012-11-01	26	7	4	0
2012-12-01	16	6	2	0
2013-01-01	19	4	2	0
2013-02-01	17	6	2	0
2013-03-01	43	21	5	0
2013-04-01	41	5	3	0
2013-05-01	44	7	2	0
2013-06-01	34	8	4	0
2013-07-01	35	6	3	0
2013-08-01	23	8	2	0
2013-09-01	25	4	1	0
2013-10-01	43	12	0	0
2013-11-01	41	5	2	0
2013-12-01	16	6	2	0
2014-01-01	24	5	3	0
2014-02-01	41	10	3	0
2014-03-01	22	3	0	0
2014-04-01	28	7	3	0
2014-05-01	37	9	2	0
2014-06-01	15	12	2	0
2014-07-01	53	9	9	0
2014-08-01	46	2	3	0
2014-09-01	33	8	1	0
2014-10-01	35	13	2	0
2014-11-01	37	7	1	0
2014-12-01	26	9	7	0
2015-01-01	38	2	5	0
2015-02-01	14	4	2	0
2015-03-01	25	6	2	0
2015-04-01	26	5	9	0
2015-05-01	21	9	6	0
2015-06-01	39	12	1	5
2015-07-01	17	5	1	0
2015-08-01	39	10	1	0
2015-09-01	31	8	1	0
2015-10-01	29	13	2	0
2015-11-01	33	8	1	0
2015-12-01	20	4	1	0
2016-01-01	19	6	1	0
2016-02-01	27	21	1	0
2016-03-01	19	7	0	0
2016-04-01	20	13	2	0
