date	html	pdf	abstract	epdf
2012-04-01	6	10	8	0
2012-05-01	13	6	3	0
2012-06-01	14	6	1	0
2012-07-01	37	3	3	0
2012-08-01	19	3	4	0
2012-09-01	11	1	1	0
2012-10-01	17	2	2	0
2012-11-01	13	10	3	0
2012-12-01	11	5	5	0
2013-01-01	13	3	5	0
2013-02-01	13	2	3	0
2013-03-01	11	5	2	0
2013-04-01	17	4	5	0
2013-05-01	35	9	0	0
2013-06-01	16	3	4	0
2013-07-01	20	11	2	0
2013-08-01	16	0	4	0
2013-09-01	14	2	0	0
2013-10-01	14	14	1	0
2013-11-01	10	9	1	0
2013-12-01	11	8	0	0
2014-01-01	9	1	2	0
2014-02-01	17	6	2	0
2014-03-01	9	2	1	0
2014-04-01	15	1	2	0
2014-05-01	7	2	1	0
2014-06-01	9	4	3	0
2014-07-01	23	4	13	0
2014-08-01	14	2	4	0
2014-09-01	48	6	3	0
2014-10-01	13	7	3	0
2014-11-01	12	4	1	0
2014-12-01	11	4	5	0
2015-01-01	25	2	2	0
2015-02-01	15	1	3	0
2015-03-01	16	1	5	0
2015-04-01	18	3	5	0
2015-05-01	11	0	8	1
2015-06-01	12	8	2	0
2015-07-01	7	2	2	0
2015-08-01	11	4	1	0
2015-09-01	18	2	2	0
2015-10-01	15	0	1	0
2015-11-01	26	5	2	0
2015-12-01	33	0	1	0
2016-01-01	22	6	2	0
2016-02-01	16	4	3	0
2016-03-01	12	3	2	0
2016-04-01	28	9	1	0
