date	html	pdf	abstract	epdf
2012-10-01	37	39	5	0
2012-11-01	60	40	14	0
2012-12-01	26	20	7	0
2013-01-01	27	7	6	0
2013-02-01	63	35	3	0
2013-03-01	85	28	7	0
2013-04-01	112	33	3	0
2013-05-01	89	20	3	0
2013-06-01	59	32	5	0
2013-07-01	46	15	4	0
2013-08-01	38	20	4	0
2013-09-01	33	7	1	0
2013-10-01	47	14	1	0
2013-11-01	62	23	1	0
2013-12-01	62	21	0	0
2014-01-01	41	12	3	0
2014-02-01	51	15	1	0
2014-03-01	34	22	1	0
2014-04-01	49	28	3	0
2014-05-01	51	18	2	0
2014-06-01	46	16	0	0
2014-07-01	44	12	8	0
2014-08-01	39	10	2	0
2014-09-01	47	14	1	0
2014-10-01	45	7	1	0
2014-11-01	63	22	0	0
2014-12-01	50	13	3	0
2015-01-01	48	5	3	0
2015-02-01	30	13	2	0
2015-03-01	60	37	2	0
2015-04-01	44	21	4	0
2015-05-01	44	20	5	1
2015-06-01	47	23	1	5
2015-07-01	27	23	2	0
2015-08-01	36	21	0	0
2015-09-01	38	29	0	0
2015-10-01	59	26	3	0
2015-11-01	55	12	1	0
2015-12-01	40	14	0	0
2016-01-01	38	16	2	0
2016-02-01	30	8	0	0
2016-03-01	39	14	2	0
2016-04-01	39	18	2	0
