date	html	pdf	abstract	epdf
2012-01-01	65	7	1	0
2012-02-01	57	6	4	0
2012-03-01	73	5	3	0
2012-04-01	57	12	0	0
2012-05-01	55	9	1	0
2012-06-01	41	9	0	0
2012-07-01	48	5	1	0
2012-08-01	31	6	0	0
2012-09-01	55	8	1	0
2012-10-01	54	13	2	0
2012-11-01	49	22	2	0
2012-12-01	28	7	2	0
2013-01-01	36	7	2	0
2013-02-01	29	11	1	0
2013-03-01	52	11	4	0
2013-04-01	55	10	1	0
2013-05-01	46	16	1	0
2013-06-01	24	9	3	0
2013-07-01	26	11	1	0
2013-08-01	34	16	1	0
2013-09-01	40	12	1	0
2013-10-01	42	9	1	0
2013-11-01	40	9	2	0
2013-12-01	59	33	0	0
2014-01-01	59	21	2	0
2014-02-01	44	22	1	0
2014-03-01	77	36	1	0
2014-04-01	64	29	1	0
2014-05-01	77	30	0	0
2014-06-01	57	37	2	0
2014-07-01	99	39	9	0
2014-08-01	57	31	4	0
2014-09-01	62	51	1	0
2014-10-01	61	46	1	0
2014-11-01	68	58	0	0
2014-12-01	66	33	3	0
2015-01-01	87	34	4	0
2015-02-01	83	19	2	0
2015-03-01	65	39	4	0
2015-04-01	54	47	2	0
2015-05-01	48	53	6	0
2015-06-01	49	45	1	0
2015-07-01	34	44	0	0
2015-08-01	25	41	0	0
2015-09-01	32	32	0	0
2015-10-01	40	36	1	0
2015-11-01	44	36	1	0
2015-12-01	48	49	0	0
2016-01-01	64	63	3	0
2016-02-01	54	39	2	0
2016-03-01	37	32	0	0
2016-04-01	46	34	0	0
