date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	25	18	1	0
2012-02-01	28	10	1	0
2012-03-01	27	18	1	0
2012-04-01	37	39	1	0
2012-05-01	46	41	1	0
2012-06-01	47	22	5	0
2012-07-01	16	21	6	0
2012-08-01	23	30	12	0
2012-09-01	25	18	23	0
2012-10-01	39	45	0	0
2012-11-01	28	37	1	0
2012-12-01	24	20	3	0
2013-01-01	32	41	2	0
2013-02-01	28	27	1	0
2013-03-01	39	30	2	0
2013-04-01	43	53	3	0
2013-05-01	59	51	0	0
2013-06-01	16	44	2	0
2013-07-01	23	19	1	0
2013-08-01	27	36	3	0
2013-09-01	30	23	0	0
2013-10-01	68	51	0	0
2013-11-01	33	42	1	0
2013-12-01	38	23	1	0
2014-01-01	20	19	2	0
2014-02-01	24	34	0	0
2014-03-01	30	25	2	0
2014-04-01	14	20	3	0
2014-05-01	26	46	0	0
2014-06-01	27	21	2	0
2014-07-01	31	19	7	0
2014-08-01	24	39	4	0
2014-09-01	32	26	1	0
2014-10-01	35	30	2	0
2014-11-01	38	26	0	0
2014-12-01	18	15	0	0
2015-01-01	32	14	3	0
2015-02-01	27	18	4	0
2015-03-01	37	29	4	0
2015-04-01	45	35	3	0
2015-05-01	41	36	6	0
2015-06-01	41	16	1	6
2015-07-01	53	10	2	0
2015-08-01	44	19	0	0
2015-09-01	26	20	0	0
2015-10-01	34	9	1	0
2015-11-01	54	19	3	1
2015-12-01	45	20	2	0
2016-01-01	38	9	1	0
2016-02-01	35	12	2	2
2016-03-01	44	6	1	0
2016-04-01	38	7	0	0
