date	html	pdf	abstract	epdf
2012-01-01	57	56	4	0
2012-02-01	46	70	5	0
2012-03-01	99	105	10	0
2012-04-01	68	167	0	0
2012-05-01	34	190	2	0
2012-06-01	56	149	1	0
2012-07-01	27	86	2	0
2012-08-01	35	136	3	0
2012-09-01	47	155	1	0
2012-10-01	54	128	3	0
2012-11-01	46	70	2	0
2012-12-01	23	29	3	0
2013-01-01	19	27	2	0
2013-02-01	42	55	3	0
2013-03-01	82	102	3	0
2013-04-01	124	55	6	0
2013-05-01	94	92	4	0
2013-06-01	49	72	4	0
2013-07-01	45	44	3	0
2013-08-01	48	52	4	0
2013-09-01	84	86	0	0
2013-10-01	49	89	0	0
2013-11-01	83	89	2	0
2013-12-01	36	45	1	0
2014-01-01	26	69	2	0
2014-02-01	45	60	1	0
2014-03-01	43	109	2	0
2014-04-01	48	57	1	0
2014-05-01	56	78	2	0
2014-06-01	41	42	3	0
2014-07-01	54	9	13	0
2014-08-01	62	11	4	0
2014-09-01	71	14	1	0
2014-10-01	54	11	4	0
2014-11-01	77	7	1	0
2014-12-01	40	4	5	0
2015-01-01	40	3	5	0
2015-02-01	29	1	1	0
2015-03-01	35	3	0	0
2015-04-01	29	6	0	0
2015-05-01	56	6	7	0
2015-06-01	44	4	1	2
2015-07-01	44	4	2	0
2015-08-01	46	14	0	0
2015-09-01	52	8	2	0
2015-10-01	53	5	6	1
2015-11-01	73	12	2	0
2015-12-01	34	2	3	0
2016-01-01	18	3	5	0
2016-02-01	26	4	2	0
2016-03-01	46	12	4	0
2016-04-01	25	10	3	0
