date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	6	14	2	0
2012-02-01	9	5	2	0
2012-03-01	19	9	1	0
2012-04-01	19	5	0	0
2012-05-01	32	10	3	0
2012-06-01	11	7	1	0
2012-07-01	14	4	1	0
2012-08-01	17	6	2	0
2012-09-01	16	3	1	0
2012-10-01	13	8	1	0
2012-11-01	13	5	0	0
2012-12-01	20	5	0	0
2013-01-01	27	12	0	0
2013-02-01	18	4	3	0
2013-03-01	26	5	2	0
2013-04-01	36	2	0	0
2013-05-01	41	4	0	0
2013-06-01	20	8	3	0
2013-07-01	9	6	2	0
2013-08-01	30	16	2	0
2013-09-01	19	4	0	0
2013-10-01	16	4	0	0
2013-11-01	27	5	1	0
2013-12-01	14	2	0	0
2014-01-01	16	7	2	0
2014-02-01	17	12	0	0
2014-03-01	17	6	1	0
2014-04-01	25	7	2	0
2014-05-01	19	10	2	0
2014-06-01	21	14	1	0
2014-07-01	32	7	11	0
2014-08-01	21	10	2	0
2014-09-01	27	9	1	0
2014-10-01	37	12	1	0
2014-11-01	12	5	0	0
2014-12-01	12	3	3	0
2015-01-01	32	5	3	0
2015-02-01	11	2	2	0
2015-03-01	12	4	2	0
2015-04-01	21	11	2	0
2015-05-01	14	6	7	0
2015-06-01	17	10	1	3
2015-07-01	13	6	0	0
2015-08-01	26	5	0	0
2015-09-01	18	7	0	0
2015-10-01	22	8	1	0
2015-11-01	20	12	5	1
2015-12-01	21	8	1	0
2016-01-01	15	7	1	0
2016-02-01	15	13	0	0
2016-03-01	17	5	0	0
2016-04-01	29	10	3	0
